AccountAge,MonthlyCharges,TotalCharges,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,UserRating,SupportTicketsPerMonth,WatchlistSize,SubscriptionType_Basic,SubscriptionType_Premium,SubscriptionType_Standard,PaymentMethod_Bank transfer,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check,PaperlessBilling_No,PaperlessBilling_Yes,ContentType_Both,ContentType_Movies,ContentType_TV Shows,MultiDeviceAccess_No,MultiDeviceAccess_Yes,DeviceRegistered_Computer,DeviceRegistered_Mobile,DeviceRegistered_TV,DeviceRegistered_Tablet,GenrePreference_Action,GenrePreference_Comedy,GenrePreference_Drama,GenrePreference_Fantasy,GenrePreference_Sci-Fi,Gender_Female,Gender_Male,ParentalControl_No,ParentalControl_Yes,SubtitlesEnabled_No,SubtitlesEnabled_Yes
1.3803025428361946,-1.533063327698923,-0.22979653072721135,0.6744054771650339,0.8952468413823005,0.7978215313242097,1.292111263305959,1.2162209730377915,-0.6947295069427312,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True
-0.19988850075493023,-0.5464555873229234,-0.4048321379652268,-0.9838726776475292,0.7666061187342174,-0.10340187139685308,0.22758993960256074,-1.566152188646572,-0.5559265708555372,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
-1.3411375877929648,0.2865926200362625,-1.0712874670533878,1.5127408087285592,-0.9991870998482992,1.2830956712509358,0.946246610108073,-1.2183555434360265,-0.6947295069427312,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False
0.29757905000523865,-1.6981590441341752,-0.7459787959409,0.12973023711917742,-0.5637032702941355,1.4910703026481043,-1.6033353324547674,-0.870558898225481,-0.41712363476834324,False,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True
0.6194698181441715,-0.5709418033115051,0.1270823820001645,0.45447789950630074,0.35097651836120514,1.6297200569128831,-0.7836589952102149,0.8684243278272462,1.3873145343651783,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
1.672930513871588,-0.29108503133994157,1.0987353091863588,-0.29645290236606325,-1.1624387936865643,-0.865975519853137,-0.17765454357758717,1.5640176182483372,-0.8335324430299251,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False
1.0291489775937224,-1.4472061426079603,-0.2976572144398242,0.7472542420856746,-1.075046257205256,0.520522022794652,-1.1240486163134746,0.8684243278272462,-0.9723353791171191,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True
-0.053574515237233486,-0.9544627355805179,-0.5047752974872575,1.4281262480188375,-1.129379019784727,-0.6580008884559687,0.6418726192646742,0.17283103740615527,0.9709057261035964,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
-1.7215539501389763,-0.6115437517431247,-1.424019703401258,0.09315216734198001,1.5451302485423333,-0.03407699426446364,-1.1870299747142403,-1.566152188646572,-0.41712363476834324,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False
-1.2533491964823467,-1.0695608827206706,-1.18441115307626,0.8395553359878425,1.2400452905962867,0.4511971456622625,1.0417692957457618,0.5206276826167008,-1.111138315204313,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False
0.29757905000523865,0.14188322110103188,0.33111396316365616,1.1388421446554056,0.7046392095131335,-1.351249659779863,-0.3723282356401367,0.8684243278272462,-1.111138315204313,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
-1.194823602275268,0.8537340837184052,-0.848400030516958,1.0426947065879113,-0.3845179065719072,1.5603951797804938,0.8233327586372231,-0.5227622530149356,-0.2783206986811493,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False
-0.28767689206554825,-0.8971640370831737,-0.610236997224379,-0.885619947620015,0.3182347614030116,1.4910703026481043,0.8226802747449404,-0.870558898225481,-1.666350059553089,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True
-0.3169396891690876,-1.5160576931661793,-0.8804877877088928,1.5222554153699959,1.4285160225458622,1.005796162721378,1.248857345136988,-0.870558898225481,1.1097086621907903,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False
0.4438930355229354,-0.881479402370809,-0.18398613550276152,-0.8568757677097608,-0.1283239262072783,-1.351249659779863,1.3741450079439852,-0.5227622530149356,1.6649204065395662,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False
1.4095653399397339,-1.0209479246071032,0.24405001139596746,0.6993680618365694,-1.414499554071287,-1.628549168309421,-0.11154416233375315,0.8684243278272462,-0.5559265708555372,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True
-0.17062570365139088,-0.5361620888838334,-0.38059465248645014,0.0671934306602521,1.6482807137551865,-1.143275028382695,-0.6134916662550591,0.5206276826167008,-0.5559265708555372,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True
-1.10703521096465,-1.5135282131818453,-1.190013800653651,0.31105754895688614,0.02722919855926319,0.7978215313242097,0.7015915489998322,0.17283103740615527,0.27689104566762657,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False
0.8828349920760257,0.13574620209897778,0.8334033754090341,1.1041102314363442,0.25004526702702495,1.4910703026481043,1.0985644859765331,-1.2183555434360265,0.1380881095804326,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True
-0.609567660204481,0.3631542675162264,-0.38243042114432396,-0.6794204478756889,1.6511886062096068,-0.242051625661632,0.22942725029537595,-1.566152188646572,1.1097086621907903,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True
-1.3411375877929648,-0.3529236240667415,-1.1461573033465273,0.016473642826344708,1.6048210338883053,0.24322251426509417,-1.6792104316175236,1.2162209730377915,-0.9723353791171191,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True
1.3803025428361946,0.5633039918767433,1.6459684605834086,1.1812766461914772,1.6778308318010724,-0.6580008884559687,1.1977260313108564,-0.5227622530149356,-1.111138315204313,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False
-0.8144072399292565,1.1540761673851254,-0.36115429684452816,-1.4977323719903854,0.1989774884177754,-0.7273257655883582,1.0659373684453068,1.5640176182483372,0.1380881095804326,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False
-1.370400384896504,0.939194873409757,-1.026898409707325,0.3148810557128778,-0.4090657822084217,-1.351249659779863,1.3537183448242311,-0.17496560780439016,0.27689104566762657,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False
0.35610464421231736,-1.5657754022937347,-0.6463554915252594,-0.3416900270085512,-0.3076200960830978,1.6297200569128831,-0.33999970283928294,0.5206276826167008,-1.5275471234658948,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True
0.03421387607338456,-1.133300148541475,-0.5474684246135093,-0.7092437063828497,0.48195464031134577,0.7978215313242097,-0.468611043378453,-0.17496560780439016,-0.41712363476834324,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False
0.03421387607338456,-0.41924751076853106,-0.183228682034611,-0.7824477828287162,-1.1314026001326813,1.144445916986157,1.3015729218556444,-1.2183555434360265,-0.9723353791171191,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
0.5902070210406322,-0.8390677873773864,-0.07167477258547321,-1.7359783360434653,1.1388630308623016,1.421745425515715,-0.4005999733604168,-1.566152188646572,-1.666350059553089,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False
-0.6973560515150992,-1.3245412190883905,-0.9720880312794228,1.153750069392476,-1.3775572562616718,-0.5193511341911898,-0.4393838371995773,-0.17496560780439016,-0.5559265708555372,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True
0.8535721949724863,-0.42269658288793743,0.39248974452082264,-1.3179565658105876,-0.6692460259728806,1.3524205483833254,0.6087999823061143,1.5640176182483372,1.1097086621907903,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False
0.7072582094547896,0.8304522226857481,1.1696251215464606,-0.7413060398691694,-0.7435228765612579,0.24322251426509417,-0.28693673568688466,-0.17496560780439016,1.5261174704523721,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
0.26831625290169936,-1.6954170973955505,-0.7543550608665419,1.0060434001918113,-0.12417513376344272,-0.242051625661632,0.5357414025516752,-0.5227622530149356,0.8321027900164024,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True
0.23905345579815998,1.543526458202871,1.077451304557138,0.05941197677993325,-0.8153020020793766,1.421745425515715,-0.9163454258008008,-1.2183555434360265,-0.5559265708555372,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False
0.8828349920760257,-1.5416696903750595,-0.4290359961000835,-0.7567877417830672,-0.11477314515538915,1.144445916986157,-0.8744480339818179,-1.2183555434360265,0.41569398175482053,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False
-1.5167143704142008,-0.9083078160880421,-1.3105577783121836,-1.6083014749608282,1.7062603567315842,-0.7966506427207476,1.3168776595133018,0.8684243278272462,1.5261174704523721,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True
1.7021933109751273,-0.3731776408436328,1.0394548141202586,-0.005043011979095192,0.8450255956234702,0.24322251426509417,-1.331451398261788,0.17283103740615527,-1.666350059553089,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False
0.0634766731769239,-0.8375719023804169,-0.37946194502471586,-0.3114347807975793,0.74476967658535,0.520522022794652,0.5415907269107733,-0.870558898225481,-1.111138315204313,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False
-1.10703521096465,1.3466219543739302,-0.6638284122613528,-0.0018333573170630536,-0.1186752654276832,1.3524205483833254,-1.6640068356748714,0.5206276826167008,0.9709057261035964,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
-1.3118747906894255,-1.2073078655881215,-1.2321192676668884,0.6074344864549988,0.009502092771650093,0.7284966541918203,1.6673675147440326,0.5206276826167008,0.8321027900164024,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True
-1.0777724138611107,-0.8491021388256853,-1.050720044622073,-1.142811441325659,0.6772416589541177,0.4511971456622625,-1.389249422498754,-0.17496560780439016,0.9709057261035964,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False
0.15126506448754196,-0.6645444429704007,-0.23394797618344682,-0.8254034921108575,1.0419228931527909,-0.9353003969855265,1.5390138179477946,0.8684243278272462,-1.111138315204313,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False
0.7657838036618683,0.36995252029405296,0.9006589075596829,-1.7104570576156668,-0.09653150790851024,1.144445916986157,-1.7153269183901354,-1.2183555434360265,1.3873145343651783,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True
-0.609567660204481,1.2682194563378733,-0.08726074711171976,-0.5754568274060953,-0.9118926477851511,-0.10340187139685308,-0.5064285313088188,-0.17496560780439016,-0.5559265708555372,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True
0.18052786159108128,0.2751768764064027,0.3032989240982025,0.41283653853522057,-0.6191629584256413,-0.6580008884559687,-1.6138007058300583,0.5206276826167008,1.5261174704523721,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True
1.2047257602149584,1.6300186952001194,2.373693832794739,0.9122403246289502,1.1942246154548617,-0.03407699426446364,-0.2845657067232988,-1.566152188646572,1.1097086621907903,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False
0.6194698181441715,-0.6328250916682406,0.08516581854714265,1.5348123781909133,-0.34673302377416454,-0.17272674852924255,1.0463162512418862,0.17283103740615527,-0.8335324430299251,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False
0.912097789179565,0.6833241847760941,1.2753889612513714,-0.5220984232456836,-1.324975083875219,-0.7966506427207476,-0.8052497843244459,-1.2183555434360265,-0.13951776259395532,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False
1.2047257602149584,0.2063487890911869,1.1712689739759412,-1.206116007273463,0.8920763459664515,-0.5886760113235793,0.020486667843051275,0.8684243278272462,-0.8335324430299251,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True
-1.4289259791035829,-1.2076713606333982,-1.2884048215453987,1.3461043357532991,0.4934422091992764,-0.03407699426446364,-1.1387589071398552,-1.566152188646572,0.41569398175482053,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False
1.4095653399397339,-0.3746455740377305,0.8277460669192707,-0.9994666922523548,-0.41926207587182984,0.3125473913974836,-0.7429263584967081,1.2162209730377915,0.9709057261035964,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False
1.0584117746972617,0.710868934798045,1.4468670215364268,-1.4438144750862902,0.5985955831550198,-0.865975519853137,0.11845457765102,0.8684243278272462,0.1380881095804326,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False
-0.2584140949620089,-0.5942020607054312,-0.4643735840234654,-1.1066742841782675,0.9794103095979512,-1.4205745369122527,0.3924090657680144,-1.2183555434360265,1.3873145343651783,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True
0.6194698181441715,-1.533315954418727,-0.524780475349808,-0.8308351099698691,0.22124111699928622,-0.17272674852924255,-1.0035484415475728,-0.5227622530149356,-0.8335324430299251,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False
0.5316814268335535,-0.29132049277588956,0.2513150541443483,-0.9939218181255988,-0.7335095079389142,1.144445916986157,0.8416566964790365,-0.870558898225481,-0.0007148265067613595,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True
-0.053574515237233486,0.9158730898601947,0.402365822807098,1.199913720570862,-0.8283217295954773,0.9364712855889886,1.4799548731752887,0.17283103740615527,0.1380881095804326,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False
1.0584117746972617,1.65539378085501,2.2051160931825913,-0.305864509579919,-0.5016212082506408,-0.45002625705880034,1.616436402239416,-0.870558898225481,0.1380881095804326,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True
-1.1655608051717288,-0.280781946048859,-1.0068458231484598,0.4378391834369448,1.633912765065869,-1.489899414044642,1.6478064663384966,-0.5227622530149356,0.41569398175482053,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True
-1.1362980080681893,0.8675785992334187,-0.7833725282588786,1.241072016588982,1.375858005246126,0.5898468999270414,-1.5268957992961898,-0.17496560780439016,-1.666350059553089,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True
0.12200226738400259,-0.4595332788938144,-0.1428300362730679,1.179451143658437,0.5401161156608628,-0.3807013799264109,1.135632292349626,1.5640176182483372,-0.0007148265067613595,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True
-0.9021956312398746,0.245410157153868,-0.682941766549141,-0.3667749477464715,0.8365504716079392,-0.03407699426446364,1.3447512434463875,0.8684243278272462,1.5261174704523721,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False
-0.02431171813369414,-0.9663056189653171,-0.49444090522738304,-1.3342417356278722,1.0878514662806393,1.4910703026481043,-1.0035731251148754,1.5640176182483372,0.5544969178420145,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True
1.6436677167680487,-1.7141990622165952,-0.3034530696736156,-0.6100391827698944,0.933638480388633,1.2830956712509358,1.44731830435824,0.17283103740615527,-1.5275471234658948,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True
1.1169373689043405,0.5255245503258695,1.3551826757758436,0.6594227974401876,1.6383178748646576,-0.242051625661632,1.098702510132922,0.5206276826167008,0.6932998539292085,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True
-0.6973560515150992,1.0511804325591114,-0.2568916241766098,1.5371111576976666,1.6573803173684982,1.4910703026481043,-0.7383442724764139,-1.2183555434360265,1.1097086621907903,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True
0.326841847108778,1.6038081463326033,1.2244413087961594,0.28230877989736197,-0.906779123705279,-1.0739501512503054,-0.6724096313141025,-0.5227622530149356,-0.0007148265067613595,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
-0.3169396891690876,1.2982925277388877,0.27270385970882055,-0.5655860558509241,1.5705859586438953,0.38187226852987305,1.1560451300454864,-1.2183555434360265,-1.249941251291507,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False
1.087674571800801,0.8504236599740688,1.5901697265852461,1.449037213655506,0.1851770442897524,-1.004625274117916,-1.520500194621678,-1.566152188646572,1.2485115982779842,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True
1.6436677167680487,0.21595495194475908,1.568854620667934,-0.13778127021258765,0.14936089114492654,0.8671464084565992,-1.4415655142515889,-1.2183555434360265,1.6649204065395662,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False
0.912097789179565,1.3827091604645034,1.8076013237524429,1.347006596458311,-1.0212202325075848,1.005796162721378,1.7158694095453244,-0.5227622530149356,-0.8335324430299251,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False
1.4388281370432732,1.1463033564118332,2.2351077614755432,0.012127027140635516,-0.6774910655466483,1.144445916986157,-0.9916862786976985,0.5206276826167008,-1.249941251291507,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False
-0.053574515237233486,-0.2682942981660116,-0.17197324313952944,0.9400843261448857,-1.438551914773842,0.10457276000031526,-1.0512169703530243,0.17283103740615527,0.6932998539292085,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False
1.2632513544220372,1.0727004795843569,1.9692439280118108,0.6677591096215114,1.6182408788641358,-1.2819247826474738,1.4302414223087536,-0.870558898225481,0.8321027900164024,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False
-0.28767689206554825,-1.5090202488026714,-0.8660641546868169,0.47785584350394616,0.5622298316156802,-0.3807013799264109,1.2764966740027064,-1.2183555434360265,1.2485115982779842,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True
0.3853674413158567,-1.0448424288286013,-0.31728653041298016,-1.4946617012906378,-1.4454542678949436,1.3524205483833254,1.5200802717511064,-1.2183555434360265,-0.5559265708555372,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True
1.497353731250352,1.7405909892945917,2.8542259732754744,1.343108808080144,0.2104654623533589,0.8671464084565992,-0.1329791407377546,0.17283103740615527,0.5544969178420145,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True
-0.17062570365139088,0.5573601151201649,0.11320255909878814,-0.0044088344533343175,-1.472960444976706,-0.7966506427207476,1.1454324135252156,1.5640176182483372,-0.9723353791171191,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False
-0.6680932544115598,-0.7529199251678542,-0.7821421817170975,-1.6899999703098214,-0.15958934886888207,-1.5592242911770315,0.5429592134486867,0.17283103740615527,-0.0007148265067613595,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True
0.41463023841939606,-1.2574236943142099,-0.43341282844597306,1.0080567487542786,0.3395441313973879,-0.5886760113235793,1.1747143973894725,0.17283103740615527,0.6932998539292085,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False
1.4095653399397339,0.8446037430037152,1.9288886148762954,-0.4441156727285628,0.5279188191567243,1.6990449340452727,-0.7736836822009505,0.5206276826167008,-0.0007148265067613595,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True
-1.2240863993788074,-1.2584832727402822,-1.1976332004506207,-0.9234966379520431,1.2298196306320182,-1.2819247826474738,-0.22243086625587713,-1.2183555434360265,0.6932998539292085,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True
-0.5803048631009418,-1.1383257433883034,-0.8574694839464373,-0.05342622795017354,0.32181747575316433,-1.5592242911770315,-1.4179711407978204,-0.870558898225481,-0.9723353791171191,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True
