AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,DeviceRegistered,ViewingHoursPerWeek,ContentDownloadsPerMonth,UserRating,SupportTicketsPerMonth,WatchlistSize,ValuePerHour,High_Cost_Low_Usage,Support_Intensity
23,11.2851502186193,259.5584550282439,0,3,20.019647236181555,45,4.759667335432546,1,11,0.14092593747385845,0,0.041666666666666664
88,5.630281538559125,495.464775393203,1,2,34.24258971655813,25,2.178553944026134,5,5,0.04110583914040665,0,0.056179775280898875
48,10.994394024806162,527.7309131906958,2,0,18.120133149678,38,4.848626759605187,1,8,0.15168754464976897,0,0.02040816326530612
78,19.790191625235945,1543.6349467684038,2,2,14.170640275099911,37,3.816709756657238,7,16,0.3491407452493605,1,0.08860759493670886
66,15.50590558172091,1023.38976839358,0,1,28.045546207439056,8,4.477413559500281,7,14,0.13822074873342977,0,0.1044776119402985
43,19.854238645844017,853.7322617712928,2,0,22.201730962356404,30,3.944856032553691,0,7,0.22356633678143586,0,0.0
16,7.16128271632973,114.58052346127567,1,3,19.719681383199337,46,3.829679916624092,9,18,0.09078851956541954,0,0.5294117647058824
45,17.440968649834275,784.8435892425424,1,3,24.81833690736614,8,2.1581836646759323,3,13,0.1756863152729802,0,0.06521739130434782
112,6.788905852937609,760.3574555290122,2,1,13.276037905863404,37,1.8451508805828576,8,15,0.12784133905529277,0,0.07079646017699115
72,19.144629013103614,1378.4132889434604,1,0,24.83489631852757,27,4.749817614019067,4,0,0.19271903501788684,0,0.0547945205479452
21,9.874200232532218,207.35820488317657,1,2,28.57206440080964,30,1.970291087898706,4,13,0.08639732934604136,0,0.18181818181818182
98,14.08245604768642,1380.0806926732691,1,0,39.171059244394854,11,4.8385624588116665,4,15,0.0898779374322226,0,0.04040404040404041
84,14.668714681406732,1232.172033238165,0,1,30.75586407663176,35,2.10510981427659,1,0,0.11923510460361272,0,0.011764705882352941
27,13.877915295338113,374.703712974129,2,3,3.998578766241232,10,4.685932791210601,3,2,0.8676779992747095,1,0.10714285714285714
81,5.227033025868514,423.3896750953496,0,0,16.06073751282563,32,4.307887790673529,5,15,0.08136352738618573,0,0.06097560975609756
15,13.0538297475218,195.807446212827,2,1,20.991835725807448,24,4.825053753020391,1,12,0.15546317527953699,0,0.0625
14,14.043683764564967,196.61157270390953,2,0,31.363337215861034,32,4.776119620200282,5,10,0.11194347454089493,0,0.3333333333333333
101,9.029530017614547,911.9825317790692,2,0,11.111328845337605,32,2.548674267882911,3,18,0.2031604442479309,0,0.029411764705882353
23,18.250824299669524,419.76895889239904,2,3,27.5617487871648,5,4.444417871133087,9,23,0.16554486836634194,0,0.375
48,11.085731121686685,532.1150938409609,0,0,33.64816376136793,48,1.0074178295997611,9,24,0.08236505266904352,0,0.1836734693877551
102,11.560461133815828,1179.1670356492143,2,1,16.678561621288384,32,1.8561493685043928,7,22,0.17328324522691674,0,0.06796116504854369
30,16.504561293011093,495.1368387903328,1,3,14.487086481056854,4,3.4093338491603853,9,23,0.2848150543346356,1,0.2903225806451613
25,19.195133492264645,479.8783373066161,0,3,2.601748169305991,23,2.779778713422199,7,12,1.8444457575408704,1,0.2692307692307692
59,17.340362511257396,1023.0813881641864,0,1,29.481544324069656,16,3.858734874307932,1,9,0.14704421790669375,0,0.016666666666666666
40,15.866969417818389,634.6787767127355,2,1,11.301006667166678,33,1.7371899663672354,9,13,0.3510078766681336,1,0.21951219512195122
64,14.84603521299627,950.1462536317612,1,1,12.262449699782575,19,2.5306738294092046,3,23,0.30267270358832754,1,0.046153846153846156
5,9.493302546229328,47.46651273114664,1,1,15.82305549053752,45,1.6788823578726162,1,3,0.1499916143235815,0,0.16666666666666666
99,18.85670889889668,1866.814180990771,1,2,31.086686702247807,48,1.838619018015863,2,6,0.15164617798857602,0,0.02
114,16.36136537757921,1865.1956530440305,1,2,35.072457973296636,23,1.1532404952355506,3,20,0.11662545429547866,0,0.02608695652173913
52,19.75008738943702,1027.004544250725,2,2,36.74675161323526,15,3.544565250413547,0,3,0.1343662128105191,0,0.0
73,6.707427308250841,489.6421935023114,0,1,20.46421650492712,46,1.4667682953144483,9,13,0.0819409248655563,0,0.12162162162162163
96,5.933602008989944,569.6257928630347,2,2,7.095908271900983,26,3.9155461355337375,7,18,0.20905012373420737,0,0.07216494845360824
23,8.56863291936571,197.07855714541137,0,1,8.065155892181833,15,3.2008832953340787,5,4,0.26560654976526665,0,0.20833333333333334
9,13.635632616656055,122.7206935499045,0,2,36.47065714624845,27,4.204664576262685,6,5,0.09346988568081425,0,0.6
22,6.217335828325091,136.781388223152,0,1,31.306050807541855,46,4.034063991182517,3,16,0.049649633760474904,0,0.13043478260869565
21,18.375293322658905,385.881159775837,1,2,2.957752899074971,42,4.156745679113401,1,3,1.553146421427372,1,0.045454545454545456
93,10.0719074381799,936.6873917507309,2,1,37.20471477549182,38,2.3469443099313927,4,1,0.06767897226841968,0,0.0425531914893617
85,19.314950487522708,1641.7707914394302,0,3,23.343095740812014,46,1.60395778569489,8,2,0.20685935042618747,0,0.09302325581395349
8,11.003973826011377,88.031790608091,1,1,27.197921059664505,44,3.711644604863096,4,5,0.10114719615767495,0,0.4444444444444444
6,5.015778174991335,30.09466904994801,0,1,20.593401272277344,0,2.9941740947655444,5,14,0.06089059923461419,0,0.7142857142857143
40,17.640809720014502,705.6323888005801,1,2,12.840342445010965,20,2.0650731771184296,3,24,0.3434645492431693,1,0.07317073170731707
19,8.207384802290077,155.94031124351147,0,2,21.59240710806315,4,4.781256116778561,4,22,0.0950262835590159,0,0.2
66,17.419816331191804,1149.707877858659,2,2,39.94723231236047,10,2.683954426502422,1,16,0.10901766732536415,0,0.014925373134328358
109,13.07408786171499,1425.0755769269338,2,3,13.16819248963045,29,1.24998593702112,9,6,0.2482134103068898,1,0.08181818181818182
119,13.030413480053465,1550.619204126362,1,3,5.2852903309827735,20,4.697361033844349,6,2,0.6163527764817475,1,0.05
118,8.800690975089712,1038.481535060586,1,3,26.857972584030215,32,3.810613125959095,3,4,0.08191879475968537,0,0.025210084033613446
112,16.508231977740117,1848.9219815068932,2,3,10.03865478397256,18,1.8841927030968617,5,20,0.41111663696456385,1,0.04424778761061947
83,15.691243478248962,1302.3732086946638,1,0,38.73464874661937,21,3.393830064298456,3,17,0.10127394971936102,0,0.03571428571428571
87,6.082664262965022,529.1917908779569,1,2,21.0592402532259,36,4.8170809100268,4,14,0.07220897085821111,0,0.045454545454545456
70,6.147634404929258,430.3344083450481,1,0,6.689838798886065,30,2.5239378763366536,8,10,0.22973776311145608,0,0.11267605633802817
27,5.197994513676795,140.34585186927347,1,0,33.769681686643665,35,1.8439853386360137,0,14,0.03848122231288804,0,0.0
12,9.89761357148005,118.7713628577606,1,1,14.856050496470036,19,3.520419285444477,2,13,0.1665586283149723,0,0.15384615384615385
112,7.195644904716859,805.9122293282883,2,3,38.851928705452075,17,4.3913216326235744,6,9,0.04630172262018937,0,0.05309734513274336
52,10.52290494750642,547.1910572703339,2,1,38.1847697034214,21,3.3123465770669793,7,9,0.06889464719335177,0,0.1320754716981132
41,14.945974729291091,612.7849639009348,1,3,9.316121672167768,9,4.59861317860126,6,0,0.4010782398308167,1,0.14285714285714285
109,14.832509393985916,1616.7435239444649,0,2,30.621466313988037,48,1.081817232761788,2,8,0.12109568204454625,0,0.01818181818181818
80,17.26587649558872,1381.2701196470975,1,2,21.48638380626872,13,4.46854648564044,5,24,0.20089323372497128,0,0.06172839506172839
49,5.9755163168208,292.80029952421916,0,2,20.13777270204664,29,3.103060609694589,4,10,0.07418293479166016,0,0.08
25,17.798395907399836,444.9598976849959,2,0,24.739080687882176,0,4.7975550299997005,4,19,0.17986112875364382,0,0.15384615384615385
66,9.00556074183192,594.3670089609067,1,3,22.804925809286136,25,1.2516030791682144,6,4,0.0987238548498683,0,0.08955223880597014
88,9.334650835346524,821.449273510494,1,0,38.101574508987234,25,1.680150828235512,8,10,0.06124845859811323,0,0.0898876404494382
102,5.721060595233923,583.5481807138601,2,3,7.925638886395555,28,2.155549541821484,9,3,0.18046054952914223,0,0.08737864077669903
110,16.41430978536556,1805.574076390212,0,3,2.0593373483972464,12,3.2303004088924427,0,15,1.992668879401982,1,0.0
113,14.074264957774863,1590.3919402285596,0,1,33.225329279053554,36,3.9690188882386743,8,0,0.10590011644104147,0,0.07017543859649122
114,6.459593805628357,736.3936938416326,2,3,10.594917905061724,29,3.7573785028826,9,15,0.1524219881529777,0,0.0782608695652174
60,16.926145199533558,1015.5687119720136,0,1,23.800620160572063,2,3.083915070876639,2,6,0.17779101012222034,0,0.03278688524590164
74,7.826354969528785,579.15026774513,1,0,38.06312386544836,26,2.223329314235738,3,16,0.051403787805190664,0,0.04
59,10.378337404975914,612.3219068935789,1,1,20.415791942859773,18,2.1398239645683894,1,0,0.12708712738187017,0,0.016666666666666666
36,13.312498911506903,479.2499608142486,0,2,10.493097736659012,38,3.448434398458069,1,8,0.31717275597743516,1,0.02702702702702703
8,15.631720309045752,125.05376247236602,0,0,29.004706707984997,42,2.085906968574105,8,14,0.13473434213991153,0,0.8888888888888888
95,12.273579663820154,1165.9900680629146,0,3,26.112491843691764,37,3.4065613545423123,4,5,0.11750678312595812,0,0.041666666666666664
48,9.234230799227664,443.24307836292786,1,3,20.638498512419385,21,1.732964011731248,2,14,0.11185686296014812,0,0.04081632653061224
25,15.559165732998704,388.9791433249676,0,3,25.71212367796448,49,4.772891541694833,8,19,0.1512823865491617,0,0.3076923076923077
85,17.556876737098403,1492.3345226533645,1,0,25.73252479540097,42,2.418608542687869,7,1,0.17057087165652168,0,0.08139534883720931
35,11.834855543210672,414.2199440123735,1,2,31.48212463669141,12,2.9132691505931407,2,10,0.09398075637990397,0,0.05555555555555555
92,18.915779082626216,1740.251675601612,0,3,22.81067730350752,32,3.946192665971137,5,1,0.20731277321298128,0,0.053763440860215055
82,16.157056164345963,1324.878605476369,2,1,1.115374153618414,24,2.8088156424757065,1,19,3.621443107662671,1,0.012048192771084338
23,8.318272299998693,191.32026289996995,0,2,15.620638911996382,22,4.196602291460594,4,22,0.13312951452981867,0,0.16666666666666666
90,9.246554352928046,832.1898917635241,2,3,7.29871169246854,12,1.6891792110549138,8,22,0.31671871497779064,0,0.08791208791208792
15,14.082094870206278,211.23142305309415,2,1,34.27835153939511,41,3.647776304013436,1,18,0.10270399711332484,0,0.0625
82,7.866964839026039,645.0911168001352,1,3,13.64049138427287,17,3.5586225166527634,1,21,0.14418404398716245,0,0.012048192771084338
102,5.894827114554138,601.2723656845221,2,0,4.75228789414352,49,2.414238795601573,1,1,0.3101046930373592,0,0.009708737864077669
81,14.175381426626048,1148.20589555671,2,1,24.71486035358719,36,1.9926847046699692,1,6,0.143389252698818,0,0.012195121951219513
100,9.178214126909628,917.8214126909628,1,1,9.423056076516882,35,1.3814897419732293,5,24,0.24350417880305777,0,0.04950495049504951
47,7.360580675472146,345.9472917471909,0,1,3.906451323107712,32,4.822651977906309,3,15,0.47105288576951726,0,0.0625
34,9.19513599626456,312.634623872995,1,1,34.34764593504549,5,2.8223468777059897,5,16,0.06692697378485118,0,0.14285714285714285
112,17.80832804043481,1994.5327405286985,2,2,9.513275559164164,38,1.6432523460820718,9,10,0.4679862348589282,1,0.07964601769911504
15,19.34320736355797,290.1481104533695,1,3,1.3270586395167805,17,4.213699162041941,5,17,3.6440001194297973,1,0.3125
58,19.618965081725605,1137.899974740085,0,1,4.749359514769939,35,4.5963359266959545,6,14,1.0327163600014369,1,0.1016949152542373
39,17.455147543098185,680.7507541808292,1,3,6.855077572455647,11,4.002370213963157,2,20,0.6365773165439669,1,0.05
88,6.917748531621072,608.7618707826543,0,3,12.090173912273,16,1.9169777192159008,0,20,0.1430448515839527,0,0.0
22,12.70515938671628,279.5135065077581,2,3,19.24556635893436,9,4.852601510954539,1,7,0.16504008182666666,1,0.043478260869565216
22,15.2657537475059,335.8465824451298,1,0,19.050109855530433,21,3.37985244838796,0,24,0.20033682040781123,1,0.0
104,19.54797897847955,2032.989813761873,1,1,27.516983324610983,7,4.352526214732514,9,14,0.17759921888853986,0,0.08571428571428572
110,5.93341428391226,652.6755712303486,0,2,2.6471513342999327,11,3.93948548420147,9,15,0.5603584320087063,0,0.08108108108108109
13,14.405261847291175,187.2684040147853,0,3,39.906192062238496,35,2.9942233844469075,8,8,0.09024452787191797,0,0.5714285714285714
69,5.255652124807075,362.6399966116882,2,2,28.347874477682065,41,3.0288504442903887,5,24,0.0463496136980639,0,0.07142857142857142
83,12.16182210867802,1009.4312350202756,2,0,4.225845993641208,30,3.633709116791191,3,15,0.7194903770143528,0,0.03571428571428571
115,18.725457074069507,2153.4275635179933,2,0,22.1183949096654,32,3.5764806136658405,7,5,0.21165027062934352,0,0.0603448275862069
3,15.794538305885814,47.38361491765744,2,1,14.423532924779812,35,2.742918326689131,1,13,0.2737633419678787,1,0.25
24,6.84377375369367,164.2505700886481,2,1,30.96607106146464,47,4.52726728209267,4,24,0.055252196348298796,0,0.16
12,8.891429993131272,106.69715991757526,1,3,9.628576237570948,33,3.2922131036847397,7,20,0.230860455734792,0,0.5384615384615384
68,5.200831099913105,353.65651479409115,1,2,18.33091727731147,6,4.564056621783308,2,0,0.07092977156072645,0,0.028985507246376812
30,19.481754777497855,584.4526433249357,2,3,18.15951062303213,3,1.5792728616264284,2,7,0.2682031909052204,1,0.06451612903225806
109,12.979369826607654,1414.7513111002345,2,2,28.10070026173784,11,2.4708511616821673,5,2,0.1154719429205869,0,0.045454545454545456
84,10.65992003588906,895.433283014681,0,1,37.263415401528064,3,3.1049888162171717,4,24,0.07151733087952486,0,0.047058823529411764
14,5.05955974020132,70.83383636281847,2,2,20.88846476272781,34,2.1292952441944037,1,12,0.06055447106420802,0,0.06666666666666667
30,15.589740572982995,467.69221718948984,2,3,22.387780470355064,40,1.625933477494454,9,11,0.17408760767538187,0,0.2903225806451613
13,15.692070642882788,203.99691835747623,1,1,30.61444127513754,21,1.5534659588601327,1,13,0.12814271622545143,0,0.07142857142857142
35,14.037883568367151,491.3259248928503,0,3,20.899143226933234,38,3.77002358415731,5,14,0.16792415143454528,0,0.1388888888888889
113,5.126692067056503,579.3162035773848,2,1,39.93694022571671,12,2.06824208327406,6,22,0.03209241893646159,0,0.05263157894736842
117,7.678675882689646,898.4050782746885,2,3,28.61771447755568,38,4.7747987896266135,1,14,0.06707974433730446,0,0.00847457627118644
68,18.796302241062776,1278.1485523922688,2,0,14.05319934828509,0,2.63245935478556,4,6,0.33437763485786753,1,0.057971014492753624
84,17.09260225615847,1435.7785895173115,1,0,7.442077160623723,43,3.0397927650534307,8,1,0.5741878875764685,1,0.09411764705882353
30,16.0993323864902,482.979971594706,0,3,32.92434833198429,19,2.1534815661044404,4,3,0.12224488260296512,0,0.12903225806451613
111,7.942550499167131,881.6231054075515,0,0,7.169145412423485,8,3.8088313664133904,6,11,0.276969919085593,0,0.05357142857142857
7,11.56475974703606,80.95331822925242,2,0,32.28761366496208,25,1.1886684565455266,4,1,0.08954486283067989,0,0.5
4,18.20617242018129,72.82468968072516,0,0,27.633427714908446,3,3.7665622189223806,0,19,0.16471149189319462,0,0.0
118,9.136593134834024,1078.117989910415,0,2,15.80532415804324,43,1.8421316467554432,2,2,0.1445176486649985,0,0.01680672268907563
10,16.26479720711385,162.6479720711385,2,0,23.549651515267417,1,4.83502666216256,1,1,0.17266494576967795,0,0.09090909090909091
7,7.70276374407068,53.91934620849476,0,0,3.3781280463888845,35,2.6267549269099044,6,14,0.5700467565390763,0,0.75
108,6.049982795420825,653.3981419054492,0,3,13.712888986777514,31,1.90378499755393,4,20,0.11029737791311603,0,0.03669724770642202
42,6.702620869626319,281.5100765243054,0,3,4.3482619019024735,40,1.7541185475614245,4,14,0.38536207229685004,0,0.09302325581395349
64,16.37542933413425,1048.027477384592,0,2,32.7551937988697,6,3.227262227310694,2,5,0.12498345632364512,0,0.03076923076923077
35,18.394076547872267,643.7926791755293,2,1,32.80124783014694,48,3.0667850584879535,0,15,0.14019342071314933,0,0.0
65,8.337293292632383,541.9240640211049,0,2,31.509726626727,26,3.026908355945898,6,21,0.0661485689117386,0,0.09090909090909091
117,7.100112023664019,830.7131067686903,1,1,8.758714569217156,43,1.79157525610102,7,23,0.20265850563899068,0,0.059322033898305086
74,17.383545985312267,1286.382402913108,0,3,31.38760149020862,43,3.539588962879345,9,12,0.138458699932321,0,0.12
59,11.888029628963428,701.3937481088421,1,0,17.221646958235226,12,4.635111898174943,1,14,0.17257393642131721,0,0.016666666666666666
54,15.8724303955555,857.1112413599969,1,1,2.0985932016896993,9,3.941250062726126,5,21,1.8908417294470987,1,0.09090909090909091
93,8.081380609722354,751.5683967041789,2,3,24.301417600414677,19,2.103322809702899,5,14,0.08313692582263651,0,0.05319148936170213
43,18.921788530069698,813.636906792997,1,0,27.482357636186247,48,2.472167844684135,8,6,0.17212668560461514,0,0.18181818181818182
33,15.429515566085223,509.1740136808124,0,1,3.7477352454903023,47,2.303980533451398,5,19,1.0292559743015304,1,0.14705882352941177
42,9.184261884002757,385.7389991281157,0,0,33.80978177188499,8,3.2609187437157927,9,0,0.06791127746674826,0,0.20930232558139536
29,5.176833004383977,150.12815712713532,0,1,4.210421292704888,49,4.794406214074985,6,12,0.30738212666233217,0,0.2
54,19.743191513678138,1066.1323417386193,0,1,8.665442415524188,27,3.3879475492611677,8,20,0.5695956007482117,1,0.14545454545454545
25,8.258236633800454,206.45591584501136,0,3,13.352717916431342,37,1.09580658001867,5,11,0.15461714771264257,0,0.19230769230769232
60,17.560279865087217,1053.616791905233,2,1,3.7136641202377385,28,4.388073999846848,1,22,1.1821397477353888,1,0.01639344262295082
45,12.994261254735784,584.7417564631102,0,1,16.727391071112038,21,4.847182303582569,5,2,0.19420633497916906,1,0.10869565217391304
101,16.232832329394263,1639.5160652688205,0,1,25.08359552045364,16,2.8915612257698156,4,24,0.16178733543360743,0,0.0392156862745098
38,7.20258824780303,273.69835341651515,2,3,28.515761226291797,26,4.303088990187691,4,14,0.06314567749608396,0,0.10256410256410256
109,9.299782258487472,1013.6762661751344,1,2,19.895774105145893,20,3.8344316048044784,5,14,0.11685625059547385,0,0.045454545454545456
4,9.716159380251344,38.86463752100538,2,1,10.72009196843613,43,1.1246346678975545,8,2,0.22658759385785285,0,1.6
68,13.149729759753276,894.1816236632228,0,1,34.53767550224203,35,3.3613243605011864,7,1,0.0951839517898335,0,0.10144927536231885
81,9.457478592812912,766.0557660178458,2,3,33.40308193973827,44,4.283716511917996,1,21,0.07078297902177806,0,0.012195121951219513
57,5.29916963243657,302.05266904888447,2,2,18.869317608333105,34,2.3182203500549874,3,3,0.07020881388546266,0,0.05172413793103448
38,17.73448435966267,673.9104056671814,0,0,18.81220896639344,11,4.552857476191994,6,16,0.23567785674909253,1,0.15384615384615385
111,16.879919730025655,1873.671090032848,1,2,10.050526945284142,48,4.888645983341096,0,9,0.41987648562909347,1,0.0
1,16.584000029803818,16.584000029803818,2,0,38.93247853021363,29,3.938342122438632,7,24,0.10649206431163746,0,3.5
58,16.63108981420563,964.6032092239266,1,3,33.27941345959016,1,1.5054518285044265,5,12,0.1249352684235262,0,0.0847457627118644
112,12.56711908371942,1407.517337376575,1,2,31.213119247871116,20,4.268845450083441,3,16,0.10065574497634162,0,0.02654867256637168
16,10.968195973447,175.491135575152,2,3,6.128027572076931,30,4.249321256471746,9,8,0.44746028980943464,0,0.5294117647058824
92,9.18006150457104,844.5656584205357,1,1,6.112778818339786,32,1.3429480861632093,8,17,0.37544551248233776,0,0.08602150537634409
70,16.43317562945549,1150.3222940618843,0,1,21.05141616000041,21,1.96898098100752,6,20,0.1951552273794293,0,0.08450704225352113
21,6.0909932634413195,127.91085853226772,0,2,26.20471996083417,9,4.481378672012649,2,17,0.05810969619733561,0,0.09090909090909091
89,13.177301851996328,1172.7798648276732,1,1,2.0256518415029254,14,1.236111724286543,3,4,1.6263038867305393,1,0.03333333333333333
10,5.065138490000072,50.65138490000072,0,0,34.93294815870175,35,3.5035490992324605,3,23,0.036249005287135726,0,0.2727272727272727
85,10.275719671611908,873.4361720870122,0,0,33.612244334705785,34,3.951616886890925,1,18,0.07642839592387675,0,0.011627906976744186
3,18.77979369661489,56.33938108984468,2,3,8.45562112437418,4,1.8535285526444327,8,12,0.5552458364791276,1,2.0
74,8.652272229240445,640.2681449637929,0,2,21.024384420766488,21,1.1733374978346474,3,10,0.10288377600124057,0,0.04
10,18.601913017299395,186.01913017299395,2,3,23.982405811782485,41,4.552937403708768,2,7,0.19391208250008357,0,0.18181818181818182
48,7.373864536933725,353.94549777281884,0,0,38.44818878707173,15,4.368351192155581,5,15,0.047946761405138025,0,0.10204081632653061
22,9.375935694285609,206.2705852742834,1,0,16.452489769087116,7,1.790005035174293,9,16,0.14246986057852207,0,0.391304347826087
68,19.620770344327205,1334.21238341425,2,2,34.74498135753396,48,2.11359657153557,7,7,0.14117701015885506,0,0.10144927536231885
21,17.49565681444016,367.40879310324334,2,2,3.755498180856311,46,2.8597902994336755,8,12,1.164669504010443,1,0.36363636363636365
10,10.27260628982386,102.72606289823858,2,0,2.854890095477371,3,4.20455815006923,5,13,0.8995623251922559,0,0.45454545454545453
45,7.510772332736672,337.98475497315025,2,3,1.0495665519324358,20,4.694086396614957,9,6,1.7890176470725048,0,0.1956521739130435
79,8.49502661340491,671.1071024589879,0,0,11.466327382234237,44,3.5162896611169923,7,8,0.18521681638374862,0,0.0875
25,14.90372053121046,372.59301328026146,2,1,29.5140845189993,21,3.01180769359091,6,17,0.12624244300730714,0,0.23076923076923078
30,15.982218289410657,479.4665486823196,0,0,27.35995460158098,15,3.3055469510458613,8,20,0.1460365936470444,0,0.25806451612903225
92,8.271652765776018,760.9920544513936,2,2,39.300925622298394,11,4.494181728946453,3,7,0.05261741698701164,0,0.03225806451612903
81,6.32581830782329,512.3912829336865,0,1,7.966823698278692,27,2.2438673145269914,5,11,0.19850502996539396,0,0.06097560975609756
69,15.92020196848312,1098.4939358253353,0,2,2.779454803419844,8,2.1448281676998535,7,13,1.4319536648783502,1,0.1
40,14.660460029575829,586.4184011830331,1,0,29.476682644626155,20,1.8548413356550943,6,10,0.12433946694683902,0,0.14634146341463414
61,12.496819357282186,762.3059807942134,2,1,8.940233634793444,0,4.5081677742417305,6,21,0.3494544960393229,1,0.0967741935483871
72,16.30249361430559,1173.7795402300026,2,0,28.863608205730575,49,4.510674603305651,4,16,0.14120283834670483,0,0.0547945205479452
117,10.151662389321448,1187.7444995506094,0,3,4.756882499137361,5,4.962757147566778,7,15,0.5335249709847997,0,0.059322033898305086
52,17.71155134062066,921.0006697122742,2,2,39.707388163457495,41,3.459577560148911,0,21,0.11151294607763014,0,0.0
73,19.185653973537477,1400.5527400682358,1,3,9.35380015118669,41,2.954121785828715,1,6,0.51277699072669,1,0.013513513513513514
36,15.562418398687884,560.2470623527638,1,3,24.468263704453513,26,2.1571128198802754,4,4,0.15900615779957591,0,0.10810810810810811
10,15.335506783928588,153.35506783928588,1,1,15.865559677268662,18,2.4752180553542327,9,24,0.2416477435381699,1,0.8181818181818182
54,16.824091782870802,908.5009562750232,1,2,31.78435448285237,27,3.9963604065843974,8,13,0.13232997851149836,0,0.14545454545454545
20,9.622730570991202,192.45461141982403,2,1,5.108885119696609,6,2.242947667142378,3,19,0.4708821174062066,0,0.14285714285714285
53,7.683637287738217,407.23277625012554,2,0,16.336765811569652,48,2.133881926792221,7,4,0.11758198312264302,0,0.12962962962962962
5,11.623186118516228,58.11593059258114,0,2,22.8843926698347,31,2.7002893667016954,1,14,0.12697721855906463,0,0.16666666666666666
79,5.705710403905095,450.7511219085025,1,3,20.752885218548084,26,3.049739814957078,2,16,0.06873394161605013,0,0.025
63,13.042457090677772,821.6747967126997,1,1,15.59510971557776,12,3.058389603064523,3,19,0.20907927755150424,1,0.046875
19,9.321956301494732,177.11716972839994,2,3,27.773587547816224,44,2.6202089958446995,9,0,0.08391026443240042,0,0.45
4,16.962056261951155,67.84822504780462,2,0,20.742878766568925,20,4.435175894433117,6,24,0.20443228315648163,0,1.2
58,5.224380743343574,303.0140831139273,2,2,36.330552130684275,11,4.759970215394501,4,6,0.035950325806713625,0,0.06779661016949153
60,12.258482146730437,735.5089288038262,2,0,12.30555301662544,36,4.932410832241489,6,12,0.24904370673484952,0,0.09836065573770492
101,15.646907876618767,1580.3376955384956,0,0,4.016480048327018,16,3.957209345973104,7,20,0.9739191834860578,1,0.06862745098039216
14,9.512648750780716,133.17708251093003,2,1,12.618832551847932,33,1.1453095699051468,5,6,0.18846134758693786,0,0.3333333333333333
11,7.1433097879999465,78.5764076679994,0,1,5.637860755226139,16,2.5927243158483213,0,6,0.3167562173905367,0,0.0
78,8.592940691366685,670.2493739266015,2,3,8.759896857059957,39,1.3938324083771891,0,20,0.2452352131418444,0,0.0
53,8.308225214581404,440.3359363728144,0,1,19.65916026994855,35,4.589962446052357,1,24,0.10565335828816592,0,0.018518518518518517
76,16.0692629372996,1221.2639832347695,1,2,18.640483364931537,13,1.5786268715149898,2,18,0.21551564171789142,1,0.025974025974025976
