AccountAge,MonthlyCharges,TotalCharges,ViewingHoursPerWeek,ContentDownloadsPerMonth,UserRating,SupportTicketsPerMonth,WatchlistSize,ValuePerHour,Support_Intensity,SubscriptionType_Basic,SubscriptionType_Premium,SubscriptionType_Standard,DeviceRegistered_Computer,DeviceRegistered_Mobile,DeviceRegistered_TV,DeviceRegistered_Tablet,High_Cost_Low_Usage_0,High_Cost_Low_Usage_1
95,6.2209000161203205,590.9855015314305,28.898373494435457,32,1.7012983459268058,7,5,0.05381704282870963,0.07291666666666667,True,False,False,True,False,False,False,True,False
58,8.346908023722635,484.1206653759128,36.54476149183295,15,3.741044851294824,5,19,0.057100578051302975,0.0847457627118644,False,True,False,False,False,True,False,True,False
1,9.826478313653563,9.826478313653563,21.55261950571301,24,1.6285510437747743,0,9,0.11398241303161354,0.0,False,True,False,False,True,False,False,True,False
17,7.850301516176759,133.45512577500492,29.934941264016334,31,4.202949851317961,6,4,0.06556135726925003,0.3333333333333333,True,False,False,False,False,False,True,True,False
70,13.077240788738369,915.4068552116858,33.29601800330542,5,2.5695811371410815,7,4,0.09818922481541292,0.09859154929577464,True,False,False,False,False,False,True,True,False
19,16.148617518612838,306.82373285364395,32.21625468507028,47,3.950642356376964,3,10,0.12531420610863606,0.15,False,False,True,False,False,True,False,True,False
50,8.594131000414356,429.70655002071777,10.560727803871734,46,3.949888697769616,2,0,0.20344551909726355,0.0392156862745098,False,True,False,False,True,False,False,True,False
49,5.923830698225912,290.2677042130697,37.601859050797025,39,4.44214915224881,2,20,0.03938522487826535,0.04,False,False,True,False,True,False,False,True,False
75,8.661804476140734,649.6353357105551,10.883533192176062,5,4.5868640281037525,3,24,0.1989658211904825,0.039473684210526314,True,False,False,True,False,False,False,True,False
108,8.060048692391995,870.4852587783354,28.36059794968217,1,2.8708026137649707,7,8,0.07104970694458085,0.06422018348623854,False,True,False,True,False,False,False,True,False
54,10.151722683399754,548.1930249035868,21.261095444125655,8,2.2910226969860186,6,8,0.119369704045572,0.10909090909090909,False,False,True,False,True,False,False,True,False
22,5.934744481393922,130.56437859066628,23.99975946745216,36,3.81002384977871,5,14,0.061820874595039856,0.21739130434782608,False,False,True,False,False,False,True,True,False
90,13.050761791038765,1174.568561193489,32.90596865181108,46,4.26855175272836,1,13,0.09915193447982937,0.01098901098901099,False,False,True,False,True,False,False,True,False
39,14.0319446159639,547.2458400225921,12.876407353295235,21,3.26464534770376,0,20,0.272435164385603,0.0,True,False,False,True,False,False,False,False,True
14,10.942329798474145,153.19261717863802,20.69149767311404,28,1.0600526607479517,8,5,0.13220804471650577,0.5333333333333333,True,False,False,True,False,False,False,True,False
107,14.895517645336074,1593.82038805096,33.772569631795804,15,4.3830893728031075,3,4,0.11026343129745461,0.027777777777777776,True,False,False,False,True,False,False,True,False
32,17.44448401989684,558.2234886366989,3.6865296374355383,14,4.23086544621381,9,13,1.1829881850639177,0.2727272727272727,True,False,False,False,False,True,False,False,True
13,16.51734964293675,214.72554535817775,24.042698545446584,5,4.563269988983878,4,14,0.1717501636901835,0.2857142857142857,False,True,False,False,False,True,False,True,False
72,5.709316924490247,411.0708185632978,16.669216888672118,48,2.6069225601194557,6,1,0.0856266518490458,0.0821917808219178,False,True,False,False,False,False,True,True,False
61,7.575289841538207,462.09268033383063,12.541483602714685,36,2.4583686341967166,4,9,0.1510046594467198,0.06451612903225806,False,False,True,False,True,False,False,True,False
61,10.656166427818512,650.0261520969292,11.71938081890426,41,4.503038851757483,1,5,0.22731931388877855,0.016129032258064516,True,False,False,True,False,False,False,True,False
80,8.844795119557585,707.5836095646068,1.0109590983485015,45,2.536925559387217,0,0,2.1872287251794864,0.0,False,True,False,False,False,False,True,True,False
36,6.750154402754878,243.0055584991756,33.46343827581231,17,2.4921278361724006,4,8,0.05042932488824642,0.10810810810810811,False,True,False,False,True,False,False,True,False
89,10.641284940131255,947.074359671682,5.705463526062182,44,3.7028439427263047,9,20,0.46627609183384333,0.1,True,False,False,True,False,False,False,True,False
84,16.04816478341357,1348.0458418067396,12.181414397633551,28,2.6682135167221306,4,23,0.32935758237013923,0.047058823529411764,False,True,False,False,True,False,False,False,True
69,5.149960314184049,355.34726167869934,31.8046499974433,21,3.6184568365865,3,18,0.04048118997220565,0.04285714285714286,True,False,False,False,False,True,False,True,False
68,19.124819920962413,1300.487754625444,21.173707484223815,45,1.941208172291916,1,8,0.22580858755147162,0.014492753623188406,False,True,False,False,False,False,True,True,False
90,5.8133242756534536,523.1991848088109,12.00755044279013,41,1.9896022098203372,1,15,0.12103476690252077,0.01098901098901099,False,False,True,False,False,False,True,True,False
8,8.546049660184508,68.36839728147606,2.444806884159069,13,4.520716755235755,7,23,0.8738982325718603,0.7777777777777778,False,True,False,False,False,True,False,True,False
118,10.854941106429434,1280.8830505586732,20.44985946561721,28,1.4617355097371307,5,0,0.13270190346148933,0.04201680672268908,False,False,True,True,False,False,False,True,False
62,8.851249317496416,548.7774576847778,17.008991985121877,32,3.6252131622254113,2,4,0.13009661779544004,0.031746031746031744,True,False,False,True,False,False,False,True,False
22,18.275248834057997,402.0554743492759,20.485904808456525,44,1.077613739389661,6,19,0.22302223168724802,0.2608695652173913,True,False,False,False,True,False,False,False,True
15,7.25597354664403,108.83960319966044,27.328157518544096,35,4.925553869695036,6,18,0.06637818101824407,0.375,False,False,True,False,False,True,False,True,False
23,8.801500554423015,202.43451275172936,7.672393530518426,31,1.3949752740146524,4,19,0.28679122490958486,0.16666666666666666,False,False,True,False,False,False,True,True,False
65,9.597799670062152,623.8569785540399,11.236975877869124,11,4.77729753797621,7,4,0.21353164264071975,0.10606060606060606,False,False,True,False,False,True,False,True,False
86,14.06127659613296,1209.2697872674346,1.2975703782190895,41,1.0183359203880755,1,22,2.7091549006058555,0.011494252873563218,False,False,True,False,False,True,False,False,True
39,17.93697066277564,699.54185584825,14.04394864269688,23,2.4146871339725537,4,8,0.31930070237232044,0.1,True,False,False,False,False,False,True,False,True
66,13.652354274784502,901.0553821357772,25.14276672508263,15,1.1356048750279857,6,23,0.13574832897332656,0.08955223880597014,False,False,True,False,False,True,False,True,False
101,19.498002364053622,1969.298238769416,30.75121454283123,24,2.6709521994816803,0,20,0.15851408354047455,0.0,True,False,False,False,False,True,False,True,False
81,9.734657097077076,788.5072248632433,37.74287734639582,22,4.208201861654791,5,6,0.06448009387131866,0.06097560975609756,True,False,False,False,False,False,True,True,False
91,15.413360984361782,1402.615849576922,14.643178832184956,13,2.06953039974892,1,11,0.2631491625043192,0.010869565217391304,True,False,False,True,False,False,False,False,True
101,13.355386192222312,1348.8940054144534,6.961465090186483,16,3.0233062583376604,7,6,0.47961837124807555,0.06862745098039216,True,False,False,True,False,False,False,False,True
11,7.254405198156844,79.79845717972529,35.62363188156026,24,1.6843070647181435,0,15,0.05091006176936101,0.0,True,False,False,False,False,True,False,True,False
108,10.848607510320855,1171.6496111146523,9.282196194239138,29,2.1415177497357227,8,19,0.292188596408194,0.07339449541284404,False,False,True,False,False,False,True,True,False
96,15.532206530093884,1491.0918268890127,4.292043090977144,12,3.1364651567318975,7,13,0.9047093773793963,0.07216494845360824,False,False,True,True,False,False,False,False,True
51,9.901301382791956,504.9663705223897,8.078224174551405,4,3.4528992640456235,1,22,0.30641949173630695,0.019230769230769232,False,True,False,False,True,False,False,True,False
81,5.849367598168309,473.798775451633,11.175977250753188,22,1.84048338171608,3,6,0.13084689300378854,0.036585365853658534,True,False,False,True,False,False,False,True,False
78,11.208124832055251,874.2337369003096,9.344466721739822,41,3.971807619823826,2,12,0.29985993759225565,0.02531645569620253,True,False,False,True,False,False,False,True,False
58,16.416724656644085,952.170030085357,33.9818693248355,38,4.709080862292483,5,13,0.12077561492950296,0.0847457627118644,False,True,False,False,False,False,True,True,False
96,19.607486599715628,1882.3187135727003,17.07154772924091,18,4.8667253349604245,2,13,0.2871369208974979,0.020618556701030927,False,True,False,True,False,False,False,False,True
20,11.253594815845233,225.07189631690463,25.423553601637668,3,4.902959668253507,3,15,0.11066111166222184,0.14285714285714285,False,True,False,False,True,False,False,True,False
21,16.208351551430965,340.37538258005026,34.44408879916234,33,1.235985331319264,4,0,0.1176424759407857,0.18181818181818182,True,False,False,False,False,False,True,True,False
64,10.482348037952177,670.8702744289392,33.752068714536435,19,4.311367325126424,9,12,0.0776422634017512,0.13846153846153847,False,False,True,False,False,True,False,True,False
29,13.523921742581358,392.19373053485936,16.387506030868206,24,4.552912441132799,7,23,0.20631451968815637,0.23333333333333334,False,False,True,False,True,False,False,False,True
59,8.29581030318473,489.4528078878991,5.522576396115049,46,1.8404548706935433,9,16,0.37554076703314415,0.15,False,False,True,False,False,True,False,True,False
116,5.0689229892019965,587.9950667474316,13.65557886883156,43,4.67138363896758,5,1,0.09279948945942632,0.042735042735042736,True,False,False,False,False,True,False,True,False
98,14.732513140122212,1443.786287731977,27.91200116853716,21,4.268711179029476,6,17,0.13195500612052968,0.06060606060606061,True,False,False,False,True,False,False,True,False
36,17.000526469032955,612.0189528851864,37.76869329987303,46,2.146810337966098,1,20,0.11253054437211697,0.02702702702702703,False,False,True,False,False,False,True,True,False
71,19.38491340947551,1376.328852072761,23.67690254168471,9,2.22296886145171,3,12,0.20468168688183686,0.041666666666666664,True,False,False,False,False,True,False,True,False
49,18.066724992716765,885.2695246431215,14.15480023960028,30,4.334945395040252,1,3,0.31909183963918225,0.02,False,True,False,False,False,True,False,False,True
97,16.134334248073564,1565.0304220631358,36.77959763616683,10,1.243372643970431,0,21,0.1096690508123452,0.0,False,False,True,False,True,False,False,True,False
116,13.3968332798094,1554.0326604578904,18.95917073747517,37,1.3345470039551324,1,24,0.17665373482460503,0.008547008547008548,False,False,True,False,True,False,False,False,True
91,18.430951960728713,1677.2166284263128,35.63376452817402,39,4.9815765101341904,3,6,0.12930820111748356,0.03260869565217391,False,True,False,False,True,False,False,True,False
109,17.41094717671412,1897.7932422618392,20.642683931736972,41,1.8541849017678596,6,3,0.21086099116629117,0.05454545454545454,False,False,True,False,False,False,True,True,False
58,11.307474459928574,655.8335186758574,31.06391066946838,26,1.7854233297228088,5,17,0.091001697920815,0.0847457627118644,False,True,False,False,False,True,False,True,False
103,17.093377619646326,1760.6178948235715,28.00562034637143,6,4.651658800859714,2,18,0.15258881439008226,0.019230769230769232,True,False,False,True,False,False,False,True,False
50,5.95419470281023,297.7097351405115,25.872952176650152,19,4.474074259285709,1,21,0.05753300456551473,0.0196078431372549,False,True,False,False,False,False,True,True,False
73,7.956952625375997,580.8575416524478,3.721014150498063,44,4.755428139777216,1,8,0.5345956978093558,0.013513513513513514,True,False,False,False,True,False,False,True,False
111,19.975081467114485,2217.2340428497077,35.589991246248054,37,2.846043909123262,5,16,0.1403138970230871,0.044642857142857144,False,False,True,True,False,False,False,True,False
54,14.869871985951365,802.9730872413737,20.456981461203664,13,4.322687061543517,9,5,0.1817212379811733,0.16363636363636364,False,False,True,False,False,True,False,False,True
37,9.216491711096324,341.010193310564,1.527309338661067,2,3.626793847466131,5,12,1.5086157528467785,0.13157894736842105,True,False,False,True,False,False,False,True,False
74,7.0397420321077915,520.9409103759766,31.82726047951405,16,4.35650953507972,5,17,0.05529648111435004,0.06666666666666667,False,False,True,False,False,True,False,True,False
108,16.10922342993559,1739.7961304330436,15.518947497017814,49,2.105991168891554,6,12,0.2595089556336086,0.05504587155963303,False,True,False,False,True,False,False,False,True
18,7.035170337821506,126.6330660807871,10.135361703030172,6,2.7427217218995525,1,17,0.1735303224481421,0.05263157894736842,False,False,True,False,False,True,False,True,False
40,7.5536062335285585,302.1442493411423,19.906502067085743,2,1.3617999413053736,2,5,0.09486355523527677,0.04878048780487805,False,False,True,False,False,False,True,True,False
35,7.822937280586908,273.8028048205418,20.658177507180483,19,2.479500287662953,9,2,0.09467119350034349,0.25,False,True,False,True,False,False,False,True,False
36,7.006468790475923,252.2328764571332,39.547300971253534,37,4.0508126215069895,7,5,0.04429170018182051,0.1891891891891892,False,False,True,True,False,False,False,True,False
91,9.183787352559388,835.7246490829043,8.38490352682884,41,2.6411875428203,4,9,0.2738191120259879,0.043478260869565216,False,False,True,False,False,True,False,True,False
24,5.045269229298673,121.08646150316817,3.842850750219622,36,3.132611356097472,8,15,0.32822438062487413,0.32,False,True,False,False,False,True,False,True,False
47,8.02902396926202,377.36412655531495,2.694200223638881,24,3.7990474712027416,4,5,0.745028515217193,0.08333333333333333,True,False,False,False,False,False,True,True,False
22,6.97927567663188,153.54406488590135,8.011206585919037,38,3.9897552483423553,7,20,0.21779726941816294,0.30434782608695654,False,True,False,True,False,False,False,True,False
89,18.460078609298535,1642.9469962275696,12.672713223278116,23,3.7438741757845495,7,18,0.36416981675616605,0.07777777777777778,False,True,False,False,True,False,False,False,True
27,16.654211322277135,449.6637057014826,25.78842425423412,33,1.642527958293542,2,19,0.1614504550383951,0.07142857142857142,True,False,False,False,False,True,False,True,False
82,10.96204387529992,898.8875977745935,31.74305231696648,8,1.2957773926871328,8,7,0.08633419815649525,0.0963855421686747,True,False,False,True,False,False,False,True,False
57,15.998679370120454,911.924724096866,37.53684422486239,17,1.9014545942263728,5,14,0.10655317262608205,0.08620689655172414,True,False,False,True,False,False,False,True,False
38,6.1015007526875165,231.85702860212564,27.4694098993785,2,4.314383576837949,6,21,0.05552995837039772,0.15384615384615385,False,True,False,False,True,False,False,True,False
97,16.163421457681764,1567.8518813951312,30.226072398382353,25,1.9755378107818065,4,22,0.13368774186608184,0.04081632653061224,True,False,False,True,False,False,False,True,False
80,7.008968727111718,560.7174981689375,16.32019311176786,36,4.470320259516565,2,3,0.10736651029664933,0.024691358024691357,False,True,False,False,False,False,True,True,False
89,19.480576479759492,1733.7713066985948,39.63864771466805,49,2.2429149802703794,9,21,0.12286352841794106,0.1,False,False,True,False,False,True,False,True,False
106,19.46847448056553,2063.658294939946,14.210354253617783,5,4.813865307529907,8,15,0.34250508701444043,0.07476635514018691,False,True,False,False,False,True,False,False,True
17,12.11750160934454,205.9975273588572,16.720380462295264,34,2.4606158387246184,6,6,0.18117861666888663,0.3333333333333333,False,True,False,False,False,False,True,True,False
112,14.36952580461914,1609.3868901173437,34.68530532129272,38,4.170588173608309,8,19,0.10357070286330977,0.07079646017699115,True,False,False,False,False,True,False,True,False
85,5.603558731446658,476.302492172966,28.55382736985061,27,4.841407089749413,8,21,0.04906136276290704,0.09302325581395349,False,False,True,False,True,False,False,True,False
114,7.809138558569236,890.2417956768929,16.47612606069172,46,3.8064087749760063,1,19,0.11849172751233163,0.008695652173913044,False,True,False,False,False,False,True,True,False
82,11.186267153479475,917.2739065853171,2.835625738523892,45,3.9930245761933705,1,8,0.9862256328035887,0.012048192771084338,True,False,False,False,True,False,False,True,False
5,10.095587206535274,50.47793603267637,12.847706062019933,2,3.8534409662860174,6,0,0.19644727155572925,1.0,False,True,False,False,True,False,False,True,False
111,11.847312433932352,1315.051680166491,30.09031862379364,32,1.9581686856518912,9,8,0.09843126440479265,0.08035714285714286,True,False,False,False,False,True,False,True,False
102,7.144923187785027,728.7821651540728,16.166611117977624,20,4.580121688437254,1,3,0.11048888254384552,0.009708737864077669,False,True,False,False,True,False,False,True,False
20,18.110981883690854,362.2196376738171,4.338566091699532,37,3.4217930444215603,1,10,1.0436041252397,0.047619047619047616,False,False,True,False,False,True,False,False,True
106,17.8400148344108,1891.0415724475447,17.902244551887442,49,1.2964555734413152,4,7,0.24913097883764967,0.037383177570093455,False,True,False,True,False,False,False,False,True
35,12.68038997533102,443.81364913658575,32.87024199628581,37,3.489296784141591,1,23,0.09644277928318755,0.027777777777777776,False,True,False,False,True,False,False,True,False
34,12.560254964937284,427.0486688078676,11.049972309077706,41,3.402067367371341,9,23,0.28416937648384105,0.2571428571428571,True,False,False,False,True,False,False,False,True
103,9.836049213838828,1013.1130690253992,25.555831815492432,49,1.7611758027073172,9,14,0.09622118040270586,0.08653846153846154,False,True,False,False,False,False,True,True,False
94,8.97040745166287,843.2183004563099,21.657937343872867,16,2.007684958486336,7,14,0.10354641937082527,0.07368421052631578,False,True,False,True,False,False,False,True,False
78,13.831463198305489,1078.854129467828,21.419166126017828,45,2.372650668749849,3,7,0.16143792803288023,0.0379746835443038,False,False,True,True,False,False,False,True,False
101,11.389968665589686,1150.3868352245584,12.3151928360666,49,2.6229236314224273,0,6,0.23121783022821862,0.0,False,False,True,True,False,False,False,True,False
108,17.358420279979576,1874.7093902377944,7.070097031932538,16,3.973467889930242,3,23,0.6137971021323745,0.027522935779816515,False,False,True,False,False,False,True,False,True
31,18.688783966266826,579.3523029542716,29.885625622845374,36,1.073229185031392,6,17,0.15633589373465062,0.1875,False,False,True,False,True,False,False,True,False
38,17.144176532708272,651.4787082429143,27.88469710466463,27,4.1299652297719565,4,16,0.15370595983486893,0.10256410256410256,True,False,False,False,True,False,False,True,False
15,8.621349521647195,129.32024282470792,10.405540198942138,48,3.614210629461956,6,14,0.20713363642868995,0.375,True,False,False,True,False,False,False,True,False
82,18.588540309052753,1524.260305342326,29.93607352120431,44,4.5211332945060825,5,24,0.15523529075954237,0.060240963855421686,True,False,False,False,True,False,False,True,False
60,17.322519110791,1039.35114664746,8.09914268162849,36,3.969895793247072,0,15,0.5347022454019779,0.0,True,False,False,False,False,False,True,False,True
16,11.371147425545772,181.93835880873235,29.371385278961327,17,1.018045049731506,3,1,0.09678763290823489,0.17647058823529413,True,False,False,True,False,False,False,True,False
33,15.70398652592919,518.2315553556633,9.089457994023409,29,4.11139420720054,3,3,0.431928574186025,0.08823529411764706,False,True,False,False,False,True,False,False,True
27,9.436514189261644,254.7858831100644,6.077180087599512,43,1.9388328945516893,5,10,0.3881946088991527,0.17857142857142858,True,False,False,False,False,True,False,True,False
87,6.0629834326178,527.4795586377486,10.265816882075235,24,2.8564508651881546,2,8,0.14764980474189424,0.022727272727272728,True,False,False,False,True,False,False,True,False
84,12.758610235892222,1071.7232598149467,15.0250799775735,12,4.463883643063154,6,4,0.21228855778032096,0.07058823529411765,False,True,False,False,True,False,False,False,True
95,18.815914281085917,1787.511856703162,29.302805796527505,30,1.370311002468541,1,6,0.16052997118893367,0.010416666666666666,False,False,True,False,False,False,True,True,False
50,18.707552543854923,935.3776271927462,18.854633029609733,32,2.127721314319683,8,12,0.2480498097533398,0.1568627450980392,True,False,False,False,True,False,False,False,True
8,18.98728577451478,151.89828619611825,38.553931316915545,29,1.5451502600746667,8,19,0.12312159309019743,0.8888888888888888,False,True,False,False,True,False,False,True,False
43,10.566315246719718,454.3515556089479,6.911450702222064,27,4.864200406678215,9,21,0.3822032342400488,0.20454545454545456,False,False,True,False,False,False,True,True,False
35,15.21728785984378,532.6050750945323,31.459016625323247,44,4.1663737061611865,9,13,0.12092946229916858,0.25,False,True,False,False,True,False,False,True,False
41,9.137893300028296,374.6536253011601,13.590456812904774,28,3.7336145658840407,1,20,0.16809393212138826,0.023809523809523808,False,False,True,True,False,False,False,True,False
53,8.391908455350649,444.7711481335844,25.79787970722138,10,2.2024729259265907,3,5,0.08132362572612482,0.05555555555555555,False,True,False,False,True,False,False,True,False
114,18.30511030157636,2086.782574379705,37.87292189124223,11,2.102272496464878,3,16,0.12083244035238572,0.02608695652173913,False,True,False,False,False,False,True,True,False
32,15.61928335747272,499.817067439127,36.17719855654961,38,2.9400234241662893,3,9,0.10793596505999332,0.09090909090909091,False,True,False,True,False,False,False,True,False
48,6.910602139454589,331.7089026938203,36.63662978646183,23,4.810247321814026,1,3,0.047156371776916506,0.02040816326530612,True,False,False,False,True,False,False,True,False
14,11.940167243358337,167.16234140701673,29.626223689467807,33,4.346177738557818,8,24,0.10075674315187101,0.5333333333333333,False,False,True,True,False,False,False,True,False
13,14.144829935730131,183.88278916449173,37.82412252137525,26,4.728846823484104,5,3,0.09349080026731997,0.35714285714285715,False,True,False,False,False,True,False,True,False
50,18.507505627259413,925.3752813629708,36.44563599954796,41,1.6354129538530875,1,5,0.12695282384075396,0.0196078431372549,False,True,False,True,False,False,False,True,False
101,17.375434091288966,1754.9188432201856,5.650679595539609,6,2.0529170223567137,6,3,0.7687320523802282,0.058823529411764705,False,True,False,False,True,False,False,False,True
116,5.135624236508608,595.7324114349985,38.6128664072316,15,4.9123733320669665,7,8,0.03325073164955959,0.05982905982905983,True,False,False,False,False,True,False,True,False
44,19.44852629209604,855.7351568522258,16.415677309881758,42,4.183992200523178,3,11,0.2961883010515289,0.06666666666666667,False,False,True,True,False,False,False,False,True
92,5.200905262942849,478.48328419074215,1.02342865607106,26,2.282853960123927,5,5,1.2704611191241,0.053763440860215055,False,False,True,False,False,True,False,True,False
83,15.756232418435149,1307.767290730117,7.879944805460888,28,1.6417284161443098,7,20,0.49988397150687863,0.08333333333333333,False,True,False,False,False,True,False,False,True
69,13.539589978902246,934.231708544255,12.098263167185126,38,4.488120617898809,3,22,0.2797837547381702,0.04285714285714286,False,True,False,False,False,True,False,False,True
68,7.23634834306081,492.0716873281351,23.817564625638827,31,2.646683285486064,1,6,0.07595600617444236,0.014492753623188406,False,False,True,True,False,False,False,True,False
62,5.480446131282018,339.7876601394851,37.31439227046303,7,2.8915484780928966,6,23,0.036718044954065734,0.09523809523809523,False,False,True,True,False,False,False,True,False
112,6.331481869893509,709.1259694280731,28.72756217919683,24,3.762325700852685,8,10,0.05509936616270276,0.07079646017699115,True,False,False,False,False,False,True,True,False
43,19.35081514314171,832.0850511550935,16.747221551910705,10,4.490924674248066,5,20,0.2888660528428663,0.11363636363636363,False,True,False,True,False,False,False,False,True
73,11.884167689361146,867.5442413233636,15.698234827755384,14,3.6607976424097863,7,12,0.1892596177174846,0.0945945945945946,False,True,False,False,False,False,True,True,False
84,15.980789444960648,1342.3863133766945,12.95019852657583,47,3.0728170848383662,5,1,0.30850471929379253,0.058823529411764705,False,True,False,False,False,False,True,False,True
21,12.180545966106648,255.7914652882396,1.7961567617980754,47,4.708638273157085,8,1,1.6953623181966995,0.36363636363636365,False,True,False,False,False,False,True,True,False
60,11.371900770790443,682.3140462474267,18.1916530992845,24,2.469082134755884,4,2,0.15627910103504714,0.06557377049180328,False,False,True,False,False,True,False,True,False
15,6.2148418335094755,93.22262750264213,34.6707835770027,7,1.0858329324852949,9,14,0.04481324902642098,0.5625,True,False,False,False,False,False,True,True,False
99,17.991863867599754,1781.1945228923755,24.228886547875973,1,2.2304439965702585,0,16,0.18564476572260202,0.0,False,False,True,False,False,False,True,True,False
25,9.045160778696044,226.1290194674011,26.974237702134452,23,1.5516856707622249,5,8,0.08383147726525286,0.19230769230769232,False,True,False,False,False,True,False,True,False
9,8.370003676581675,75.33003308923507,26.061624273134257,30,2.224728908222874,5,20,0.08029050289480548,0.5,True,False,False,False,False,True,False,True,False
50,11.549900137207098,577.4950068603549,14.639330912863128,11,1.5307667787311776,4,11,0.19724091568724902,0.0784313725490196,True,False,False,False,True,False,False,True,False
39,12.455651246289262,485.7703986052812,38.55222468685303,40,3.795935573459208,4,2,0.08077128717903051,0.1,True,False,False,False,True,False,False,True,False
87,13.13550575953034,1142.7890010791396,2.5112458598480196,42,2.406372498387215,0,11,1.3076682344759842,0.0,False,False,True,False,False,False,True,False,True
101,11.063077510694526,1117.3708285801472,38.35683452390164,31,3.1288659416198192,0,24,0.07210629896870589,0.0,False,False,True,False,True,False,False,True,False
29,18.76280060767975,544.1212176227127,8.845896670740254,33,4.3888508956306485,1,16,0.5302684766187082,0.03333333333333333,True,False,False,False,False,False,True,False,True
71,13.541837630747333,961.4704717830604,36.35794551646339,15,4.25680173786615,4,1,0.09311470600432716,0.05555555555555555,False,False,True,True,False,False,False,True,False
94,15.816682015115845,1486.7681094208892,22.372228706581797,6,3.1833089767927105,7,3,0.1767445950798663,0.07368421052631578,True,False,False,False,True,False,False,True,False
95,10.557836236858972,1002.9944425016024,21.40541461626013,46,1.6534306577044218,9,18,0.12330800904971673,0.09375,True,False,False,False,True,False,False,True,False
65,18.998552123433925,1234.905888023205,18.493594871674,4,3.3425778221832663,1,9,0.2568261100027306,0.015151515151515152,False,False,True,True,False,False,False,False,True
82,17.71939261021542,1452.9901940376644,11.667781159163804,29,4.248821077331032,4,24,0.37966500160784034,0.04819277108433735,True,False,False,False,False,True,False,False,True
110,19.829439979893003,2181.2383977882305,30.3718461347242,49,2.7452022759385093,3,18,0.16322221484276156,0.02702702702702703,False,True,False,False,False,False,True,True,False
76,19.23749893227287,1462.0499188527383,34.4776215111237,46,4.636555643015121,0,5,0.13949264834050526,0.0,False,True,False,False,False,True,False,True,False
87,14.154810024281518,1231.468472112492,12.730142197134755,36,4.913175575070797,0,23,0.2779782386772439,0.0,False,False,True,False,False,False,True,False,True
51,19.542000677024213,996.6420345282348,13.443955625218049,14,3.173660761741918,1,4,0.36339752268237757,0.019230769230769232,True,False,False,False,False,True,False,False,True
