AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled
68,19.124819920962413,1300.487754625444,1,3,1,0,1,3,21.173707484223815,50.98609610247723,45,4,1.941208172291916,1,1,8,0,0
90,5.8133242756534536,523.1991848088109,2,2,1,0,1,3,12.00755044279013,86.32341758085049,41,2,1.9896022098203372,1,1,15,0,0
8,8.546049660184508,68.36839728147606,1,0,1,2,0,2,2.444806884159069,178.183225557398,13,1,4.520716755235755,7,0,23,1,1
118,10.854941106429434,1280.8830505586732,2,0,1,2,1,0,20.44985946561721,134.73929127714365,28,3,1.4617355097371307,5,1,0,1,0
62,8.851249317496416,548.7774576847778,0,1,1,1,1,0,17.008991985121877,129.68200404886858,32,0,3.6252131622254113,2,0,4,0,0
22,18.275248834057997,402.0554743492759,0,1,1,0,1,1,20.485904808456525,86.12657989579807,44,3,1.077613739389661,6,1,19,1,1
15,7.25597354664403,108.83960319966044,2,1,0,1,0,2,27.328157518544096,92.59232997614048,35,2,4.925553869695036,6,1,18,1,1
23,8.801500554423015,202.43451275172936,2,1,1,2,1,3,7.672393530518426,126.2756357825988,31,3,1.3949752740146524,4,1,19,1,0
65,9.597799670062152,623.8569785540399,2,2,1,2,0,2,11.236975877869124,144.67153465619333,11,0,4.77729753797621,7,0,4,1,0
86,14.06127659613296,1209.2697872674346,2,2,0,0,0,2,1.2975703782190895,87.24359466322694,41,4,1.0183359203880755,1,0,22,1,1
39,17.93697066277564,699.54185584825,0,3,0,1,1,3,14.04394864269688,46.11369910501996,23,2,2.4146871339725537,4,0,8,1,1
66,13.652354274784502,901.0553821357772,2,0,0,1,0,2,25.14276672508263,60.88009029207676,15,0,1.1356048750279857,6,1,23,0,1
101,19.498002364053622,1969.298238769416,0,3,0,2,0,2,30.75121454283123,152.35420878089707,24,1,2.6709521994816803,0,1,20,1,0
81,9.734657097077076,788.5072248632433,0,1,0,1,0,3,37.74287734639582,74.62248517839626,22,2,4.208201861654791,5,1,6,0,0
91,15.413360984361782,1402.615849576922,0,0,0,0,1,0,14.643178832184956,25.27626079408367,13,2,2.06953039974892,1,1,11,1,0
101,13.355386192222312,1348.8940054144534,0,1,1,1,0,0,6.961465090186483,137.1127088376554,16,3,3.0233062583376604,7,0,6,0,1
11,7.254405198156844,79.79845717972529,0,2,1,0,1,2,35.62363188156026,117.00409731656856,24,0,1.6843070647181435,0,1,15,1,0
108,10.848607510320855,1171.6496111146523,2,1,0,0,1,3,9.282196194239138,70.96384584446375,29,0,2.1415177497357227,8,1,19,0,0
96,15.532206530093884,1491.0918268890127,2,3,1,1,1,0,4.292043090977144,122.30843066883888,12,1,3.1364651567318975,7,0,13,0,0
51,9.901301382791956,504.9663705223897,1,3,1,1,1,1,8.078224174551405,141.51816382830074,4,2,3.4528992640456235,1,1,22,0,1
81,5.849367598168309,473.798775451633,0,3,0,1,0,0,11.175977250753188,103.27324610785227,22,0,1.84048338171608,3,1,6,1,0
78,11.208124832055251,874.2337369003096,0,2,1,1,1,0,9.344466721739822,55.11201844156668,41,4,3.971807619823826,2,0,12,1,1
58,16.416724656644085,952.170030085357,1,0,1,0,0,3,33.9818693248355,50.329331870354814,38,0,4.709080862292483,5,0,13,1,0
96,19.607486599715628,1882.3187135727003,1,2,0,1,1,0,17.07154772924091,66.80934013240892,18,0,4.8667253349604245,2,1,13,0,1
20,11.253594815845233,225.07189631690463,1,0,1,0,0,1,25.423553601637668,174.53373977303886,3,1,4.902959668253507,3,0,15,1,1
21,16.208351551430965,340.37538258005026,0,2,1,0,1,3,34.44408879916234,161.51648300103963,33,2,1.235985331319264,4,0,0,0,1
64,10.482348037952177,670.8702744289392,2,2,1,2,1,2,33.752068714536435,119.35850544834317,19,0,4.311367325126424,9,1,12,1,1
29,13.523921742581358,392.19373053485936,2,1,1,1,0,1,16.387506030868206,134.31177401080154,24,4,4.552912441132799,7,0,23,0,0
59,8.29581030318473,489.4528078878991,2,2,0,0,1,2,5.522576396115049,146.98834535945014,46,1,1.8404548706935433,9,0,16,1,1
116,5.0689229892019965,587.9950667474316,0,3,1,0,0,2,13.65557886883156,139.2092598803248,43,0,4.67138363896758,5,1,1,0,1
98,14.732513140122212,1443.786287731977,0,0,0,1,0,1,27.91200116853716,174.75595014962613,21,0,4.268711179029476,6,0,17,1,1
36,17.000526469032955,612.0189528851864,2,0,1,0,0,3,37.76869329987303,175.71753174938928,46,4,2.146810337966098,1,0,20,1,1
71,19.38491340947551,1376.328852072761,0,1,1,0,0,2,23.67690254168471,46.37164457366387,9,2,2.22296886145171,3,0,12,0,0
49,18.066724992716765,885.2695246431215,1,3,0,1,0,2,14.15480023960028,171.33929646836452,30,3,4.334945395040252,1,1,3,0,0
97,16.134334248073564,1565.0304220631358,2,3,0,2,1,1,36.77959763616683,101.45403806444328,10,2,1.243372643970431,0,0,21,1,1
116,13.3968332798094,1554.0326604578904,2,2,0,0,0,1,18.95917073747517,99.64733602028367,37,1,1.3345470039551324,1,0,24,1,0
91,18.430951960728713,1677.2166284263128,1,3,0,2,1,1,35.63376452817402,40.59880279545947,39,1,4.9815765101341904,3,1,6,1,0
109,17.41094717671412,1897.7932422618392,2,2,1,1,1,3,20.642683931736972,57.93780026049899,41,4,1.8541849017678596,6,1,3,0,0
58,11.307474459928574,655.8335186758574,1,2,0,0,1,2,31.06391066946838,19.547016457765103,26,0,1.7854233297228088,5,0,17,1,0
103,17.093377619646326,1760.6178948235715,0,1,1,2,1,0,28.00562034637143,173.74319063946731,6,1,4.651658800859714,2,1,18,1,0
50,5.95419470281023,297.7097351405115,1,1,0,0,1,3,25.872952176650152,120.47400480579734,19,0,4.474074259285709,1,1,21,1,1
73,7.956952625375997,580.8575416524478,0,1,1,1,0,1,3.721014150498063,19.198835695778175,44,1,4.755428139777216,1,0,8,1,1
111,19.975081467114485,2217.2340428497077,2,2,0,2,0,0,35.589991246248054,102.7296813872852,37,1,2.846043909123262,5,1,16,0,1
54,14.869871985951365,802.9730872413737,2,0,0,2,1,2,20.456981461203664,17.81132023146551,13,0,4.322687061543517,9,0,5,0,0
37,9.216491711096324,341.010193310564,0,3,1,2,1,0,1.527309338661067,84.0627189923328,2,0,3.626793847466131,5,0,12,0,1
74,7.0397420321077915,520.9409103759766,2,1,1,1,1,2,31.82726047951405,109.24089699093354,16,4,4.35650953507972,5,1,17,0,0
108,16.10922342993559,1739.7961304330436,1,3,1,1,0,1,15.518947497017814,118.74322774283024,49,3,2.105991168891554,6,0,12,0,1
18,7.035170337821506,126.6330660807871,2,2,0,1,1,2,10.135361703030172,154.14975579071745,6,0,2.7427217218995525,1,1,17,0,1
40,7.5536062335285585,302.1442493411423,2,1,0,0,0,3,19.906502067085743,108.3466975257082,2,4,1.3617999413053736,2,0,5,1,1
35,7.822937280586908,273.8028048205418,1,0,1,0,1,0,20.658177507180483,114.3168257918563,19,0,2.479500287662953,9,0,2,0,0
36,7.006468790475923,252.2328764571332,2,2,1,1,0,0,39.547300971253534,75.26147191548873,37,4,4.0508126215069895,7,1,5,1,1
91,9.183787352559388,835.7246490829043,2,0,1,2,1,2,8.38490352682884,139.42304997968373,41,3,2.6411875428203,4,1,9,1,0
24,5.045269229298673,121.08646150316817,1,2,0,0,0,2,3.842850750219622,95.61818867025644,36,2,3.132611356097472,8,1,15,0,0
47,8.02902396926202,377.36412655531495,0,2,1,1,0,3,2.694200223638881,76.05225651618076,24,1,3.7990474712027416,4,1,5,1,0
22,6.97927567663188,153.54406488590135,1,3,1,2,1,0,8.011206585919037,73.68286378517305,38,1,3.9897552483423553,7,0,20,1,0
89,18.460078609298535,1642.9469962275696,1,1,0,2,1,1,12.672713223278116,147.08308123314478,23,4,3.7438741757845495,7,0,18,0,0
27,16.654211322277135,449.6637057014826,0,0,1,1,0,2,25.78842425423412,43.810356260511625,33,0,1.642527958293542,2,0,19,0,0
82,10.96204387529992,898.8875977745935,0,0,1,2,0,0,31.74305231696648,21.684167814774497,8,1,1.2957773926871328,8,1,7,0,1
57,15.998679370120454,911.924724096866,0,2,1,0,0,0,37.53684422486239,49.41258034720125,17,2,1.9014545942263728,5,1,14,0,1
38,6.1015007526875165,231.85702860212564,1,3,1,0,0,1,27.4694098993785,145.44990110365953,2,1,4.314383576837949,6,0,21,0,0
97,16.163421457681764,1567.8518813951312,0,0,1,1,0,0,30.226072398382353,27.084954855623415,25,1,1.9755378107818065,4,0,22,1,1
80,7.008968727111718,560.7174981689375,1,0,1,0,0,3,16.32019311176786,69.1264787986131,36,1,4.470320259516565,2,0,3,0,0
89,19.480576479759492,1733.7713066985948,2,2,0,1,1,2,39.63864771466805,41.98352472229797,49,3,2.2429149802703794,9,1,21,1,1
106,19.46847448056553,2063.658294939946,1,1,1,1,0,2,14.210354253617783,97.6349467755412,5,1,4.813865307529907,8,0,15,1,0
17,12.11750160934454,205.9975273588572,1,0,0,0,0,3,16.720380462295264,73.31448783499154,34,2,2.4606158387246184,6,1,6,0,1
112,14.36952580461914,1609.3868901173437,0,0,0,1,0,2,34.68530532129272,5.5254432476758275,38,4,4.170588173608309,8,0,19,1,0
85,5.603558731446658,476.302492172966,2,0,0,2,0,1,28.55382736985061,126.33400116885431,27,3,4.841407089749413,8,1,21,0,1
114,7.809138558569236,890.2417956768929,1,0,1,0,0,3,16.47612606069172,130.23006420608766,46,2,3.8064087749760063,1,0,19,1,0
82,11.186267153479475,917.2739065853171,0,0,0,2,0,1,2.835625738523892,37.124366714556594,45,4,3.9930245761933705,1,0,8,1,0
5,10.095587206535274,50.47793603267637,1,0,0,1,1,1,12.847706062019933,58.038553441510494,2,0,3.8534409662860174,6,1,0,0,1
111,11.847312433932352,1315.051680166491,0,0,1,2,0,2,30.09031862379364,137.93678277865172,32,1,1.9581686856518912,9,1,8,0,0
102,7.144923187785027,728.7821651540728,1,0,0,0,0,1,16.166611117977624,60.273465704441705,20,4,4.580121688437254,1,0,3,1,1
20,18.110981883690854,362.2196376738171,2,2,1,2,1,2,4.338566091699532,77.08339939192184,37,3,3.4217930444215603,1,0,10,0,0
106,17.8400148344108,1891.0415724475447,1,2,1,2,0,0,17.902244551887442,99.55067428055877,49,0,1.2964555734413152,4,1,7,1,0
35,12.68038997533102,443.81364913658575,1,0,1,2,0,1,32.87024199628581,49.549063480293015,37,0,3.489296784141591,1,1,23,0,0
34,12.560254964937284,427.0486688078676,0,1,1,0,1,1,11.049972309077706,133.01314134772832,41,4,3.402067367371341,9,0,23,0,0
103,9.836049213838828,1013.1130690253992,1,2,0,0,1,3,25.555831815492432,6.502683745908734,49,2,1.7611758027073172,9,1,14,0,0
94,8.97040745166287,843.2183004563099,1,2,0,1,1,0,21.657937343872867,9.79702400482575,16,2,2.007684958486336,7,0,14,1,1
78,13.831463198305489,1078.854129467828,2,1,0,1,1,0,21.419166126017828,35.630577296111156,45,0,2.372650668749849,3,1,7,0,0
101,11.389968665589686,1150.3868352245584,2,2,0,1,0,0,12.3151928360666,67.01677575747757,49,3,2.6229236314224273,0,0,6,0,1
108,17.358420279979576,1874.7093902377944,2,0,1,1,0,3,7.070097031932538,86.90054110789167,16,4,3.973467889930242,3,0,23,0,0
31,18.688783966266826,579.3523029542716,2,1,1,2,1,1,29.885625622845374,178.71705611068967,36,1,1.073229185031392,6,0,17,0,1
38,17.144176532708272,651.4787082429143,0,2,1,1,1,1,27.88469710466463,152.21832965381955,27,0,4.1299652297719565,4,0,16,1,0
15,8.621349521647195,129.32024282470792,0,1,1,2,1,0,10.405540198942138,82.88302219059105,48,4,3.614210629461956,6,0,14,0,1
82,18.588540309052753,1524.260305342326,0,2,1,1,1,1,29.93607352120431,84.2467824751103,44,3,4.5211332945060825,5,0,24,0,1
60,17.322519110791,1039.35114664746,0,0,0,1,1,3,8.09914268162849,64.9924891890442,36,0,3.969895793247072,0,0,15,1,1
16,11.371147425545772,181.93835880873235,0,1,1,0,0,0,29.371385278961327,100.8895151717876,17,1,1.018045049731506,3,1,1,0,1
33,15.70398652592919,518.2315553556633,1,2,1,0,1,2,9.089457994023409,114.4706808858593,29,4,4.11139420720054,3,1,3,0,1
27,9.436514189261644,254.7858831100644,0,3,1,1,0,2,6.077180087599512,20.945567558566964,43,3,1.9388328945516893,5,1,10,1,1
87,6.0629834326178,527.4795586377486,0,0,1,0,0,1,10.265816882075235,58.61783250925222,24,1,2.8564508651881546,2,0,8,1,0
84,12.758610235892222,1071.7232598149467,1,0,1,2,0,1,15.0250799775735,66.97872736000072,12,1,4.463883643063154,6,0,4,1,0
95,18.815914281085917,1787.511856703162,2,0,0,1,1,3,29.302805796527505,173.22875797749302,30,3,1.370311002468541,1,0,6,0,1
50,18.707552543854923,935.3776271927462,0,1,1,2,1,1,18.854633029609733,140.6001112652938,32,3,2.127721314319683,8,0,12,0,0
8,18.98728577451478,151.89828619611825,1,1,0,2,1,1,38.553931316915545,147.66137183970454,29,2,1.5451502600746667,8,1,19,1,0
43,10.566315246719718,454.3515556089479,2,1,1,1,1,3,6.911450702222064,7.753341158789357,27,4,4.864200406678215,9,0,21,0,1
35,15.21728785984378,532.6050750945323,1,0,1,2,0,1,31.459016625323247,137.25865749546605,44,0,4.1663737061611865,9,0,13,0,1
41,9.137893300028296,374.6536253011601,2,1,0,2,0,0,13.590456812904774,138.8013536776954,28,4,3.7336145658840407,1,0,20,1,0
53,8.391908455350649,444.7711481335844,1,0,0,1,1,1,25.79787970722138,118.02052788513824,10,0,2.2024729259265907,3,0,5,1,1
114,18.30511030157636,2086.782574379705,1,2,1,1,0,3,37.87292189124223,90.43668977704594,11,1,2.102272496464878,3,0,16,1,1
32,15.61928335747272,499.817067439127,1,0,0,0,1,0,36.17719855654961,127.78182432705717,38,2,2.9400234241662893,3,0,9,1,0
48,6.910602139454589,331.7089026938203,0,3,0,0,1,1,36.63662978646183,79.04190229462907,23,0,4.810247321814026,1,0,3,0,0
14,11.940167243358337,167.16234140701673,2,0,0,1,0,0,29.626223689467807,136.93874990711296,33,4,4.346177738557818,8,0,24,0,0
13,14.144829935730131,183.88278916449173,1,0,0,1,1,2,37.82412252137525,161.25100254116126,26,0,4.728846823484104,5,0,3,1,1
50,18.507505627259413,925.3752813629708,1,2,1,2,0,0,36.44563599954796,141.94555204829976,41,0,1.6354129538530875,1,0,5,0,0
101,17.375434091288966,1754.9188432201856,1,3,0,2,1,1,5.650679595539609,156.34521703527213,6,0,2.0529170223567137,6,1,3,0,1
116,5.135624236508608,595.7324114349985,0,3,1,0,0,2,38.6128664072316,94.83028911247544,15,1,4.9123733320669665,7,1,8,1,1
44,19.44852629209604,855.7351568522258,2,1,1,0,1,0,16.415677309881758,88.26907726482655,42,1,4.183992200523178,3,0,11,1,1
92,5.200905262942849,478.48328419074215,2,2,0,1,0,2,1.02342865607106,16.26534590007539,26,3,2.282853960123927,5,1,5,0,0
83,15.756232418435149,1307.767290730117,1,2,0,2,1,2,7.879944805460888,71.99225288203031,28,4,1.6417284161443098,7,1,20,1,1
69,13.539589978902246,934.231708544255,1,0,0,1,0,2,12.098263167185126,110.13565740543253,38,0,4.488120617898809,3,0,22,0,1
68,7.23634834306081,492.0716873281351,2,3,0,1,1,0,23.817564625638827,153.70351730707372,31,0,2.646683285486064,1,1,6,0,1
62,5.480446131282018,339.7876601394851,2,0,0,2,1,0,37.31439227046303,77.6142669832934,7,3,2.8915484780928966,6,0,23,0,0
112,6.331481869893509,709.1259694280731,0,0,1,0,1,3,28.72756217919683,85.23339422174884,24,4,3.762325700852685,8,0,10,1,0
43,19.35081514314171,832.0850511550935,1,2,1,2,0,0,16.747221551910705,118.64657326408,10,2,4.490924674248066,5,0,20,1,1
73,11.884167689361146,867.5442413233636,1,3,0,1,0,3,15.698234827755384,178.86713285696334,14,4,3.6607976424097863,7,0,12,1,1
84,15.980789444960648,1342.3863133766945,1,2,1,0,1,3,12.95019852657583,29.13506949487251,47,2,3.0728170848383662,5,1,1,0,1
21,12.180545966106648,255.7914652882396,1,3,1,1,0,3,1.7961567617980754,179.4381952101289,47,3,4.708638273157085,8,0,1,1,0
60,11.371900770790443,682.3140462474267,2,1,0,2,1,2,18.1916530992845,28.87368476391631,24,2,2.469082134755884,4,0,2,1,0
15,6.2148418335094755,93.22262750264213,0,1,1,1,0,3,34.6707835770027,66.78999281146581,7,0,1.0858329324852949,9,1,14,1,1
99,17.991863867599754,1781.1945228923755,2,2,0,2,0,3,24.228886547875973,67.94328375271301,1,2,2.2304439965702585,0,1,16,0,1
25,9.045160778696044,226.1290194674011,1,3,1,2,1,2,26.974237702134452,37.08518889855392,23,1,1.5516856707622249,5,0,8,1,0
9,8.370003676581675,75.33003308923507,0,3,0,2,1,2,26.061624273134257,153.6111713405901,30,4,2.224728908222874,5,1,20,0,1
50,11.549900137207098,577.4950068603549,0,2,1,0,1,1,14.639330912863128,177.77159936322923,11,0,1.5307667787311776,4,1,11,0,0
39,12.455651246289262,485.7703986052812,0,0,0,1,0,1,38.55222468685303,38.237410940016865,40,4,3.795935573459208,4,1,2,0,0
87,13.13550575953034,1142.7890010791396,2,0,1,2,0,3,2.5112458598480196,74.58514970194233,42,3,2.406372498387215,0,1,11,0,1
101,11.063077510694526,1117.3708285801472,2,2,0,2,1,1,38.35683452390164,156.04667222039512,31,2,3.1288659416198192,0,0,24,0,1
29,18.76280060767975,544.1212176227127,0,1,0,0,1,3,8.845896670740254,22.06063665704619,33,0,4.3888508956306485,1,1,16,0,1
71,13.541837630747333,961.4704717830604,2,0,0,1,1,0,36.35794551646339,15.696326161500885,15,4,4.25680173786615,4,1,1,0,0
94,15.816682015115845,1486.7681094208892,0,0,0,2,0,1,22.372228706581797,134.2127722575938,6,4,3.1833089767927105,7,1,3,1,0
95,10.557836236858972,1002.9944425016024,0,2,0,2,0,1,21.40541461626013,145.89988377891112,46,2,1.6534306577044218,9,1,18,1,1
65,18.998552123433925,1234.905888023205,2,1,1,1,1,0,18.493594871674,108.31079665666076,4,1,3.3425778221832663,1,0,9,0,0
82,17.71939261021542,1452.9901940376644,0,2,0,2,1,2,11.667781159163804,121.23628165731614,29,3,4.248821077331032,4,0,24,1,1
110,19.829439979893003,2181.2383977882305,1,3,0,2,1,3,30.3718461347242,39.40357030883488,49,2,2.7452022759385093,3,1,18,1,0
76,19.23749893227287,1462.0499188527383,1,1,0,0,0,2,34.4776215111237,70.92889315268589,46,0,4.636555643015121,0,1,5,1,1
87,14.154810024281518,1231.468472112492,2,0,0,0,0,3,12.730142197134755,174.54403682376602,36,4,4.913175575070797,0,1,23,1,0
51,19.542000677024213,996.6420345282348,0,0,1,2,0,2,13.443955625218049,157.45405723261948,14,2,3.173660761741918,1,1,4,1,1
26,17.22422526683876,447.8298569378078,0,2,0,1,0,0,5.337900332618721,173.90483892637005,46,2,4.270232081724859,5,0,19,1,0
13,5.00401235070172,65.05216055912236,2,2,0,0,1,0,33.72183282720263,84.17200950409696,19,3,1.690117111804403,9,1,1,1,1
110,17.247270804577354,1897.199788503509,2,0,1,0,1,0,14.26351079970106,106.86077684376902,33,4,3.722687118632352,1,0,19,1,0
113,19.34467464484216,2185.948234867164,2,1,1,0,0,0,6.704074182298926,70.7909506451197,13,0,2.2454930240113766,4,1,8,1,0
53,10.835944546057808,574.3050609410637,2,1,0,0,0,1,34.06205361025292,145.25200071564123,28,4,1.1270249427111685,7,0,9,1,0
68,6.35396155473371,432.0693857218923,0,0,0,1,0,0,36.92564029013303,167.11445080705155,20,1,1.96358313841108,6,0,14,1,1
92,11.870230431730484,1092.0611997192043,2,2,1,2,1,3,31.906188665898576,170.61419234208995,37,1,4.6250432989224795,8,0,9,1,0
9,19.87784631002986,178.90061679026874,0,3,0,1,0,3,5.418281123277668,92.59563217147546,36,0,3.497550855503255,4,0,7,0,1
40,5.561815059509094,222.47260238036375,0,0,1,2,1,1,11.328519044953108,37.53940859211609,9,3,3.5393494781166472,5,1,21,1,1
71,7.463946251242706,529.9401838382321,0,3,0,0,0,1,25.845257393478388,37.64458390919815,43,3,2.737434272195904,6,0,1,1,1
107,13.766157986360676,1472.978904540592,2,1,0,0,0,0,8.202106732788252,75.86846303920811,38,0,4.904780420490053,5,0,5,0,1
74,14.795383902770372,1094.8584088050077,1,1,0,0,0,1,38.19232140009215,77.14785450860794,20,2,3.2018951280546384,5,0,12,0,1
68,16.112063760265006,1095.6203356980204,0,3,1,0,1,1,38.512031550297024,174.56285539600356,34,4,1.4984438160097304,2,0,5,1,0
92,19.19749451966212,1766.169495808915,2,1,1,0,0,1,11.68607224989592,150.45847851877392,4,0,1.942050628428564,0,1,1,0,1
100,9.500221374790772,950.0221374790772,2,0,0,0,1,2,24.496365478324577,19.811057331960505,40,1,1.9334054294190264,8,1,20,1,0
10,16.40185101906363,164.0185101906363,0,2,0,2,0,1,20.866729731973876,147.87740517547022,22,3,2.26430424627112,3,0,3,0,1
90,19.635109130469672,1767.1598217422704,0,1,0,1,0,1,23.222761909115807,125.8634139208001,48,2,2.657502170136915,9,1,24,0,0
100,14.10051081796214,1410.0510817962138,0,2,1,1,0,3,20.525967912334114,65.07891840093527,3,2,4.948213780764785,2,0,8,0,0
47,9.2040176023705,432.5888273114134,1,2,0,1,0,2,26.635587449170544,132.60214426147132,4,1,4.678594739019719,1,1,1,1,1
64,18.493699760073348,1183.5967846446945,2,1,1,1,1,0,31.31425616499196,167.9931166389238,26,3,3.3152973456320485,9,1,24,1,0
